order_book_id,board_type,sector_code,month,date,yield_rate,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
300436.XSHE,GEM,HealthCare,24,2022-02-14,2.329173773045932,0.6114811408557155,2.178519666405162,-1.3426806438926175,-0.5849915052518359,-1.9093364412016498,-1.3051226877859468,-0.4387925756552901,1.3759066816300394
002111.XSHE,MainBoard,Industrials,24,2022-02-14,-0.5278967573381842,-0.6076651303546297,-0.6462308759828458,-0.578318002826951,-0.6242345613378535,-0.643348110459885,-0.5380768975959603,-0.4387925756552901,0.05139881281951299
002251.XSHE,MainBoard,ConsumerStaples,24,2022-02-14,-0.7918719076552452,-0.6006929936862407,-0.3456634460220453,1.7147699203700488,0.15671828418368666,0.27520606569542677,1.763060472973999,-0.6586685009778984,-0.2797281543831191
300516.XSHE,GEM,InformationTechnology,24,2022-02-14,-0.8759105221422723,-0.46530098633619904,-0.2776580413991771,-0.578318002826951,-1.0018086520350256,-0.3616763612503326,-0.5380768975959603,-0.21891665033268184,1.7070336488326707
600790.XSHG,MainBoard,RealEstate,24,2022-02-14,0.2792268685070429,-0.5332209899002405,-0.5540671515954378,-0.578318002826951,1.0331139141032073,0.7878154580028222,-0.5380768975959603,1.7599666775707927,-0.6108551215857505
301066.XSHE,GEM,ConsumerDiscretionary,24,2022-02-14,0.8055612635319279,3.6770943316084876,3.586673453619904,0.18604463823871562,0.2106486785007356,0.5373186878808823,0.22896889259402603,-0.4387925756552901,-0.2797281543831191
600512.XSHG,MainBoard,Industrials,24,2022-02-14,2.9755744835147664,1.7726816464562394,0.4546129258589142,0.18604463823871562,1.4472145920764694,1.148373196581057,0.22896889259402603,1.9798426028934013,-0.2797281543831191
600655.XSHG,MainBoard,ConsumerDiscretionary,24,2022-02-14,0.4857992950611239,-0.7954900475097388,-0.9186961964095396,-0.578318002826951,1.4380001038066177,1.06647210537874,-0.5380768975959603,1.9798426028934013,-0.2797281543831191
603933.XSHG,MainBoard,InformationTechnology,24,2022-02-14,-0.3110039196746091,-0.6716165958599923,-0.608158007404196,0.18604463823871562,-0.185493113251553,0.08269593586521794,0.22896889259402603,-0.6586685009778984,-0.6108551215857505
002362.XSHE,MainBoard,ConsumerDiscretionary,24,2022-02-14,-0.24910941438194517,-0.3714732072163141,-0.15859707535304057,0.9504072793043821,-0.3671238394064097,0.2555194971616879,0.9960146827840115,-0.6586685009778984,-0.2797281543831191
603336.XSHG,MainBoard,ConsumerStaples,24,2022-02-14,-0.26182189082227275,-0.2835285556019939,0.34059640681858966,0.9504072793043821,-0.37333285012969164,0.2699226157659589,0.9960146827840115,-0.4387925756552901,-0.6108551215857505
605399.XSHG,MainBoard,Materials,24,2022-02-14,0.9484440520626269,1.2330994947696272,1.9077409064653692,0.18604463823871562,0.05198438441496394,-0.3562845037265936,0.22896889259402603,1.5400907522481846,-0.9419820887883826
601616.XSHG,MainBoard,Industrials,24,2022-02-14,-0.17537448716724827,-0.5584024347650766,-0.5220684126874687,0.18604463823871562,0.42138578672577837,0.04031700412505768,0.22896889259402603,-0.6586685009778984,-0.2797281543831191
601881.XSHG,MainBoard,Financials,24,2022-02-14,-0.8878230099417236,-0.7616242991003096,-0.8607194057083802,0.9504072793043821,0.042969181610206506,0.2234551812358687,0.9960146827840115,-0.4387925756552901,-0.2797281543831191
002962.XSHE,MainBoard,InformationTechnology,24,2022-02-14,-0.42773022244680087,-0.5356457186967215,-0.42311314152786633,1.7147699203700488,-0.13742616767799518,-0.003823081343850108,1.763060472973999,-0.6586685009778984,-0.6108551215857505
002493.XSHE,MainBoard,Materials,24,2022-02-14,-0.6662844565166917,-0.7938314355849779,-0.8882299905276452,0.18604463823871562,1.2423655565086582,1.006452487860907,0.22896889259402603,1.9798426028934013,-0.2797281543831191
600688.XSHG,MainBoard,Energy,24,2022-02-14,-0.8342465442495856,-0.7085952114722901,-0.7787488799326684,0.18604463823871562,0.6657944842691883,0.37220478747752656,0.22896889259402603,-0.6586685009778984,-0.2797281543831191
600208.XSHG,MainBoard,RealEstate,24,2022-02-14,-0.3831871938085695,-0.680087896375267,-0.7421177674359601,-0.578318002826951,-0.38106589075777514,0.18752179070696434,-0.5380768975959603,-0.4387925756552901,-0.2797281543831191
300081.XSHE,GEM,ConsumerDiscretionary,24,2022-02-14,0.2296700797514991,1.823933600470821,2.116152479405825,-2.1070432849582836,-1.827567572499294,-1.719386809080858,-2.0721684779759326,-0.6586685009778984,1.7070336488326707
600026.XSHG,MainBoard,Industrials,24,2022-02-14,1.2970854140293762,-0.5133880414576195,-0.7728361299027178,0.18604463823871562,2.0456121489198944,1.8407274622413574,0.22896889259402603,1.9798426028934013,-1.2731090559910136
600727.XSHG,MainBoard,Materials,24,2022-02-14,-0.1168352265538101,-0.29807596173448236,-0.2943912890315851,0.9504072793043821,0.9780159996281061,0.5248154572171116,0.9960146827840115,-0.6586685009778984,-0.2797281543831191
002401.XSHE,MainBoard,InformationTechnology,24,2022-02-14,0.21184130839768436,-0.5295317013229847,-0.5356750982049157,0.9504072793043821,-0.32979972573058336,0.5356032130876451,0.9960146827840115,-0.6586685009778984,-0.6108551215857505
002719.XSHE,MainBoard,ConsumerStaples,24,2022-02-14,0.02940319508544236,-0.4251682832900743,-0.3479946589710667,-0.578318002826951,-0.40177817578806435,-0.09704346455629537,-0.5380768975959603,-0.4387925756552901,-0.6108551215857505
300743.XSHE,GEM,Materials,24,2022-02-14,1.080997604988317,-0.1734803868088079,-0.23937724995143247,0.9504072793043821,1.127192666030086,0.8489252951174439,0.9960146827840115,-0.6586685009778984,-0.6108551215857505
688508.XSHG,KSH,InformationTechnology,24,2022-02-14,1.947051290995539,-0.16282940335525853,-0.12497447001086598,-1.3426806438926175,-1.6681470920778996,-1.2939486806816114,-1.3051226877859468,-0.6586685009778984,1.7070336488326707
000552.XSHE,MainBoard,Energy,24,2022-02-14,0.2574648012486668,0.34305978792530395,0.43482557951860035,0.18604463823871562,0.7556061031022299,0.9871225132602098,0.22896889259402603,-0.6586685009778984,-0.2797281543831191
300373.XSHE,GEM,InformationTechnology,24,2022-02-14,-0.7482267286511056,-0.3065269464597234,-0.19955119478791344,-0.578318002826951,-1.4604199076546742,-1.1562624441773526,-0.5380768975959603,0.22083520031253484,1.7070336488326707
601068.XSHG,MainBoard,Industrials,24,2022-02-14,-0.9308050583967966,-0.22666581617431106,-0.4959898388377969,0.9504072793043821,2.123094396110687,2.083218922900224,0.9960146827840115,2.1997185282160094,-0.2797281543831191
688356.XSHG,KSH,HealthCare,24,2022-02-14,-0.6402478529064534,-0.00830557031531462,-0.2092128983874227,-0.578318002826951,-2.085923643371533,-1.2590691901016076,-0.5380768975959603,-0.6586685009778984,1.7070336488326707
300092.XSHE,GEM,Industrials,24,2022-02-14,-0.021684285158271796,-0.1577835431158272,-0.19662494212839599,0.9504072793043821,0.3614440995495688,0.018667975223200014,0.9960146827840115,-0.6586685009778984,0.38252578002214443
300566.XSHE,GEM,InformationTechnology,24,2022-02-14,0.06529348201354056,-0.6622212230123986,-0.7308238725399312,-1.3426806438926175,-0.9898102072544925,-0.5454162477985578,-1.3051226877859468,-0.6586685009778984,1.7070336488326707
600168.XSHG,MainBoard,Utilities,24,2022-02-14,-0.006392100688164616,-0.3465927284398699,-0.030886670548724626,0.9504072793043821,1.0626591725898582,0.7711323842552241,0.9960146827840115,1.7599666775707927,-0.6108551215857505
300682.XSHE,GEM,InformationTechnology,24,2022-02-14,1.5919181182316722,-0.6356375442507922,-0.7865489768268101,-2.1070432849582836,-1.3446234665188102,-1.5925740598620008,-2.0721684779759326,-0.21891665033268184,1.7070336488326707
603330.XSHG,MainBoard,Materials,24,2022-02-14,0.564126735202284,-0.2409896315204755,-0.36320119604906953,-0.578318002826951,-0.16386831485591763,0.026486921173812215,-0.5380768975959603,1.7599666775707927,-0.9419820887883826
