order_book_id,board_type,sector_code,yield_rate,month,date,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
300436.XSHE,GEM,HealthCare,-0.14790996784565913,10,2022-01-18,13.946947715870747,9.744537626835355,2.0,49.91369390103567,0.03070247391561125,66.66666666666666,92.85714285714286,78.57142857142857
002111.XSHE,MainBoard,Industrials,-0.09205020920502094,10,2022-01-18,0.9802525562363081,0.906216027751356,-2.0,36.17021276595743,-0.0032078103207810594,44.44444444444444,28.57142857142857,85.71428571428571
002251.XSHE,MainBoard,ConsumerStaples,-0.09457579972183594,10,2022-01-18,3.7908514670052718,1.8077846017398294,-4.0,58.8785046728972,0.010530498708523767,33.33333333333333,85.71428571428571,14.285714285714285
300516.XSHE,GEM,InformationTechnology,-0.06636614074630598,10,2022-01-18,2.3635412222222225,2.026972972222222,4.0,62.808510638297854,0.01116537273562048,77.77777777777779,100.0,42.857142857142854
600790.XSHG,MainBoard,RealEstate,-0.09217877094972071,10,2022-01-18,2.0354733427576517,0.9553690456460515,-2.0,66.66666666666666,0.011671987230646419,44.44444444444444,100.0,14.285714285714285
301066.XSHE,GEM,ConsumerDiscretionary,-0.03301511535401758,10,2022-01-18,11.553820262791152,12.274718463183817,0.0,46.37817497648166,-0.00626018108118348,44.44444444444444,42.857142857142854,7.142857142857142
600512.XSHG,MainBoard,Industrials,-0.0676470588235294,10,2022-01-18,2.2283160981980172,2.360692253749163,-2.0,56.52173913043478,-0.0030462184873948747,44.44444444444444,50.0,14.285714285714285
600655.XSHG,MainBoard,ConsumerDiscretionary,-0.042857142857142816,10,2022-01-18,0.30610534633258735,0.676491056011972,0.0,28.461538461538527,-0.006669096209912548,44.44444444444444,35.714285714285715,92.85714285714286
600941.XSHG,MainBoard,TelecommunicationServices,,10,2022-01-18,5.181747079519968,,,,-0.0015743541429067062,,,
603933.XSHG,MainBoard,InformationTechnology,-0.14188267394270127,10,2022-01-18,1.389372727760628,1.5061743042400562,-2.0,42.22222222222223,0.0022737608003636726,44.44444444444444,28.57142857142857,64.28571428571429
002362.XSHE,MainBoard,ConsumerDiscretionary,-0.1004464285714286,10,2022-01-18,3.038888570656289,2.934870628006179,-2.0,48.97959183673471,-0.0014748086734693302,44.44444444444444,100.0,7.142857142857142
603336.XSHG,MainBoard,ConsumerStaples,-0.11955168119551673,10,2022-01-18,7.363949510367032,4.681713902358671,-2.0,34.09090909090907,-0.00041511000415105965,44.44444444444444,85.71428571428571,14.285714285714285
605399.XSHG,MainBoard,Materials,-0.0904017857142857,10,2022-01-18,13.17547662921818,8.133105677754518,4.0,64.43433029908971,0.01693239795918374,66.66666666666666,92.85714285714286,28.57142857142857
601616.XSHG,MainBoard,Industrials,-0.10382513661202197,10,2022-01-18,1.685972434064613,1.9630249311920478,-2.0,39.18918918918919,-0.0008131667967734466,44.44444444444444,21.428571428571427,92.85714285714286
601881.XSHG,MainBoard,Financials,-0.03926940639269405,10,2022-01-18,0.4173001594804658,0.4325782609241084,0.0,41.59999999999999,-0.0005653402913676689,55.55555555555556,28.57142857142857,92.85714285714286
002962.XSHE,MainBoard,InformationTechnology,-0.11760242792109243,10,2022-01-18,2.31201445619457,1.7289776727274033,0.0,54.73684210526315,0.0028994146975937895,55.55555555555556,85.71428571428571,7.142857142857142
002493.XSHE,MainBoard,Materials,-0.024300052826201846,10,2022-01-18,0.48355539498961037,0.39236321973651256,2.0,64.58923512747877,0.00032073051090483165,55.55555555555556,78.57142857142857,21.428571428571427
600688.XSHG,MainBoard,Energy,-0.11421911421911424,10,2022-01-18,0.8762568674997667,0.8357866433632131,-2.0,58.06451612903222,-0.005550005550005551,44.44444444444444,50.0,92.85714285714286
600208.XSHG,MainBoard,RealEstate,-0.04416403785488965,10,2022-01-18,0.8920906642103883,0.8934971951696565,0.0,72.22222222222217,0.0010515247108307088,44.44444444444444,100.0,14.285714285714285
300081.XSHE,GEM,ConsumerDiscretionary,-0.1265912305516267,10,2022-01-18,11.270604624954435,18.672667090396956,-2.0,18.87019230769231,-0.011576412743315147,33.33333333333333,35.714285714285715,100.0
600026.XSHG,MainBoard,Industrials,-0.15780445969125212,10,2022-01-18,0.4076962844680354,0.48456474325733606,-4.0,28.124999999999968,-0.00671812464265287,33.33333333333333,35.714285714285715,100.0
