order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002092.XSHE,MainBoard,Materials,-0.12441093308199813,29,2022-02-21,0.09889548620123588,1.2084558797028515,2.2856379130564886,-0.2582851024662317,-65.93286353056484,0.13898440746207139,0.890297712383765,0.15438435467128467,0.753799054133813,0.29487037055966603,0.24951049248801424,0.09071975614330358,55.30546623794213,44.44444444444444,2.477423093639805,3.5565279521705446,3.619247946468487,4.652874006171793,0.6363652956232215,0.5159342083488766,97.25776965265078,132.76955602536998
000632.XSHE,MainBoard,Industrials,0.028205128205128105,29,2022-02-21,0.025115591733560337,1.288488378202272,5.542115290977248,0.5474637496717025,0.5816470494076207,0.05121397786240586,1.0128467577486657,0.25319649270732425,1.211241411230245,0.04390352449519197,0.0333848151960576,0.021037418598268742,63.88888888888887,66.66666666666666,3.9445628997867597,1.986722278058538,2.025356668980815,1.576891574314969,0.11993858077320149,0.21507717705601603,105.19480519480513,101.89873417721516
600562.XSHG,MainBoard,InformationTechnology,-0.007407407407407418,29,2022-02-21,0.023499865153349297,4.5999551308863476,0.17605097326260988,-0.03269701988274565,0.04029631190985827,0.2622896864835562,0.4293911315049952,0.2518473259713855,1.911585870872301,-0.23866728432233053,-0.37367855217574647,0.2700225357068319,66.94560669456061,66.66666666666666,3.0567129997773423,0.901693266214126,1.2987323866396028,1.624992209095559,0.506104576254054,0.9369497782729997,84.00520156046795,86.06770833333314
601512.XSHG,MainBoard,RealEstate,-0.04189636163175314,29,2022-02-21,0.1076447186912435,1.1795226058272552,0.25834928074559077,0.0699289850924778,0.4213926838845614,0.6169750538104328,0.13044475119991927,0.5187474730352091,2.1699322241222183,-0.03166644166172006,-0.04467447181715151,0.026016060310862912,59.523809523809575,44.44444444444444,0.906714134727709,0.3153473997065499,0.3404900573941469,0.31128507605874034,0.18770848058685824,0.22231518065126676,104.38596491228054,104.74137931034488
600118.XSHG,MainBoard,Industrials,-0.09818611987381698,29,2022-02-21,0.010961266511424959,5.0097148653584815,0.23007149123023177,0.07225073381256397,0.07493125697962122,0.1456310578884379,0.5217887752444553,0.4163589044158631,1.883353730107589,-0.18188463325273574,-0.24642479065436843,0.12908031480326537,73.24840764331216,44.44444444444444,0.5770489202641416,0.7195494217655821,0.7889868589222455,0.8781458592429264,0.5911583188070468,0.759351566970185,99.15014164305967,103.9381153305207
300852.XSHE,GEM,InformationTechnology,-0.10576096302665527,29,2022-02-21,0.036457648358847655,5.087269159571488,0.19633312838084374,0.5139898761684161,0.48367862694974595,0.30911521320479124,0.7878016657256175,0.4423880996961867,2.7657302483066615,-2.1010769739117023,-2.3869277181856026,0.5717014885478005,52.03679369250986,55.55555555555556,-2.021903959561908,3.861283385932331,5.0299193462694385,5.407799877281961,3.107713662892187,5.568417385141108,75.74329224075413,78.02158273381295
600640.XSHG,MainBoard,ConsumerDiscretionary,-0.09830508474576272,29,2022-02-21,-0.00351490569140719,2.123121435062458,0.5187368811020784,0.25119225232880393,-0.7399348836144325,0.08231998898006423,0.7877783502915816,1.8242916053621219,3.3665055726688524,-0.6322827063659879,-0.6294324159942437,-0.005700580743488448,54.72636815920401,44.44444444444444,-3.4172293840802017,1.3343085048291186,1.9689689694784667,1.6355543268198651,0.8881374656519858,1.2178159110557143,89.88173455978963,69.03376018626308
300697.XSHE,GEM,Industrials,-0.06672226855713104,29,2022-02-21,0.028585500371904476,4.433953469033962,0.5086928846053602,0.30874876762428505,0.14244135897247823,0.12683817621670423,1.4856772196133152,0.2212893078609587,2.2011876215956248,-0.09133564272515926,-0.19238956945851685,0.20210785346671517,76.3358778625954,55.55555555555556,3.1575324787059897,1.184901526104068,1.4853949963372723,2.599367354333067,0.45352537212138305,0.5501762429486762,88.84026258205694,157.34463276836155
600017.XSHG,MainBoard,Industrials,-0.05782312925170063,29,2022-02-21,0.06725576101973549,0.7122743332292881,0.6704108020440387,0.052517624065614665,-0.1476697540619747,0.25086676611327446,0.22190653422952913,0.21300526354158947,0.4289260470626105,0.028187182959636736,0.02161939457016133,0.01313557677895081,61.904761904761884,33.33333333333333,3.0494216614090663,0.5646956159283767,0.5894891225376614,0.5537189403239728,0.07739849039737098,0.09177764212062967,100.00000000000023,114.47368421052661
300925.XSHE,GEM,InformationTechnology,-0.11755361397934871,29,2022-02-21,0.02449366306344679,4.793046007052635,0.5106056174533345,0.6544754146511311,0.22786483711201977,0.2693775956219724,1.775686425412702,0.6350743175012413,3.641333985631489,-0.892787303115842,-0.968127766320654,0.15068092640962405,59.41043083900224,44.44444444444444,-1.0803378511098238,3.5058026766384427,6.682305066950021,10.372477153220958,1.6673947532476212,2.9853696172186286,109.10973084886122,94.52485840151034
