order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002897.XSHE,MainBoard,InformationTechnology,28,2019-04-23,-0.8307530722814769,-0.2298717599276163,0.23495000020788354,-0.4191800794449604,-0.036753888007098924,-0.04306183530904467,-0.3176707534893666,0.628197970918719,-0.5592710509768444,-0.09017636270867956,1.7862335454417395,1.9072552816071306,-0.5008484482244897,-0.8232231289245214,-0.6092861837295763,0.24456254100829916,2.015906853717708,2.2086043368026256,2.590237416608352,2.550388735114338,1.8354669336090566,0.7627738562599166,0.5427023118363872
002080.XSHE,MainBoard,Materials,28,2019-04-23,0.40760889416728463,0.7789289528580974,-0.7115920330883877,0.2556733153705189,-0.14450202322462483,0.14741200531260087,-0.19826348594835685,-0.3596938024826127,-0.7079057819434383,-0.682785909959154,-0.6727435792547013,-0.36437314136898774,-0.8088434950857009,-0.555940699100726,-0.6092861837295763,-1.288632145717371,-0.46133269916901504,-0.3383328071225605,-0.42070548264962754,-0.32352955267076106,0.03737290440877393,-1.004331898705703,-0.4132329436681234
300700.XSHE,GEM,Materials,28,2019-04-23,-0.8533062626926171,-0.28372739019860227,0.10226180990857242,-0.6488014763060651,-1.3258420707712884,-0.26751493373031304,0.3653555168689728,-0.7449132707390976,-0.2522473874376576,-0.5916416098484762,0.17586241903454647,0.5194785333663413,-0.9808133373431158,0.08058587150968978,-0.6092861837295763,-0.5815562385673425,1.5765282047287086,1.4204132039527653,1.7716810268031347,2.2346322748662115,0.7691117383966369,-0.6866930422696076,-1.2114288596132199
600643.XSHG,MainBoard,Financials,28,2019-04-23,-0.4220127748043473,0.8659990788086059,-0.5386054697738989,-0.8352563821414799,0.8457415140267049,0.225501000902928,0.6192116150822609,-1.450412415309943,-0.6495966720272166,-0.8382492563367862,-0.23289170333114526,-0.19765524905238516,-0.08631486583919831,0.15597957560128886,-0.6092861837295763,-0.4461223232365608,-0.5759607706915387,-0.4398434139108296,-0.5244568941407441,-0.0913015279471342,0.15468051149496134,-0.3397765352072603,-0.10731916224882504
600997.XSHG,MainBoard,Energy,28,2019-04-23,0.6494974609276447,2.514724287778825,-0.9137303214858438,2.18740576111014,-0.18603514315030112,0.8643020344761461,-0.7689811265105253,0.618859799396417,-0.17717827709698192,-0.6249965938187806,-0.3292649027999311,-0.5157927120359383,0.5397618954216755,0.5570404826819576,1.8682815407719129,0.20600213940517073,-0.6113417552095423,-0.5801812400908364,-0.5671038138493585,-0.6769629991278775,-0.9103167770502515,0.07181596762119247,0.3346142023850899
600662.XSHG,MainBoard,Industrials,28,2019-04-23,0.8176055122345647,-0.4299860190457803,-0.640300518485218,0.24584119261872694,-0.5112894767574925,-0.09503119424023665,-0.9616493620147349,0.10928001820441371,-0.5608142690094601,-0.8561159242105457,-0.3408405396545989,-0.42041649364464284,0.2428679134091905,-0.16690347084408724,0.21656972443758707,-0.09806218771748583,-0.4689778549785729,-0.6041393337692081,-0.5726611365432964,-0.7287110659878793,-0.666706471841992,1.0737351763189027,0.22415511912073743
603606.XSHG,MainBoard,Industrials,28,2019-04-23,-0.41467230867503274,-0.0485993609885902,0.2300559573874164,-0.16280660578648604,1.019684585276794,1.1381742696476165,-0.7622632214181722,0.8113319655555341,0.06250446050305399,-0.34715732829062007,1.0488407028179205,0.568744743980126,1.237613663309536,1.2364597333618241,0.21656972443758707,1.2460063354150779,-0.34052460030075166,-0.3550860741120735,-0.4715715361872358,0.20682681615929688,-0.3905801498233553,-0.010188530027472527,1.2562853852900355
002167.XSHE,MainBoard,Materials,28,2019-04-23,-0.13130440030389062,-0.6607627474084572,0.47437046401585536,-0.7460945436523827,-1.8780581799254779,-0.5320607285147625,-0.0381424139719953,-1.0675464207063006,-0.739837394912623,-0.9231414160581586,0.17092246023908936,-0.026807016467950154,0.5274647759958551,0.9788189027621621,0.21656972443758707,0.10070226458068475,0.015414080482511172,-0.15198467555883963,-0.31987902797051226,0.04641009372325144,-0.3448533525448775,1.0941027523363762,0.3768604265355773
000531.XSHE,MainBoard,Utilities,28,2019-04-23,-0.31774421259723473,-0.3561671593262565,-0.7506251739892282,-0.03766425986459759,-0.35312576091016845,-0.17677236027219326,-0.6719915100792158,-0.7753546044333588,-0.2683795713580518,-0.8890743435710448,0.5320867953354927,0.3192376742887564,0.5381705728829451,1.2678943801574756,0.21656972443758707,0.8903697927329345,-0.18421907525124648,-0.13892073687838413,-0.41956879218294574,0.544645993116315,-0.06417797029332575,0.21149588816146725,0.8932828839897454
002024.XSHE,MainBoard,ConsumerDiscretionary,28,2019-04-23,-0.6674906722274186,2.045120933767644,-0.7322263827784575,2.3323917358394293,0.4796559668742498,1.0055212619051115,-0.846388641895369,1.801386916192702,-0.20613194955045255,-0.4853664162968586,0.2708162554259976,0.291665118661077,-0.09004416739155649,-0.5592574329284349,-1.4351420918967392,-0.0015962232056013124,-0.8710235946240604,-0.8478911049142027,-0.8017414316059288,0.38609897674466925,-0.18430762226594125,-0.14415705395859488,0.5107595202709737
