order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002080.XSHE,MainBoard,Materials,1,2017-02-07,0.2891353591517739,-0.357155053284154,-0.47715798113993907,0.028092749426853622,-1.088237766255218,-0.32787265093264045,-0.5048336835163114,-0.5012491398373405,-0.5291716999428339,-0.6685419952764442,1.0702327484003353,1.0465837377665175,-0.1756502549157526,0.3738960100616342,-0.30175706143384545,0.7316057912714887,0.895297713211042,0.5529095440432384,0.46662501107905763,-0.9525152724148872,-0.8383559761987619,-0.06149534141029134,-0.04969196986826959
600643.XSHG,MainBoard,Financials,1,2017-02-07,-0.4631741429679086,0.5385635858825077,-0.3808326740069118,-0.8173047358103013,-0.10602341870703164,0.0077810136345045095,1.069520441859198,-1.3813947039437346,-0.3625469184333491,-0.6414376447754814,1.2209135240243914,1.1372019450566504,0.06533180846054142,0.6621576390912881,-0.30175706143384545,1.6109767160720287,-0.433051967534765,-0.4382195425423493,-0.4104067575463493,-0.3768495014492614,-0.5371400830470665,2.702269531460478,2.3508193388130874
600997.XSHG,MainBoard,Energy,1,2017-02-07,-1.1167353220450869,0.10775506739334983,-0.7174176622504032,1.8480961468198855,-0.6840790565000773,-0.55676798407456,-0.8881910861636054,-0.2527102184789241,-0.5390815979172986,-0.7126884217351358,0.4244045430810342,0.45831048791332574,-0.2796248925441936,0.30945761419481266,0.5674834289651433,0.11922743124351642,-0.663053151364713,-0.5544093175575432,-0.5790475275183953,-0.992904791754983,-0.7053274881665652,0.24215374654028152,0.11435054984550086
600662.XSHG,MainBoard,Industrials,1,2017-02-07,-0.7838110510635733,-0.02601562833819274,-0.34584207536157735,0.1721670976757467,-0.22639789673702376,-0.04628913790998124,-0.6351878633392607,0.35254058751478956,-0.5137810124525347,-0.746377790684831,0.011269455883533255,0.039357462040157075,-0.14799599080857642,0.31151921996905907,0.5674834289651433,0.052201528241305875,-0.6025401010499627,-0.5466089531469038,-0.2525233642691317,-0.13775959785297956,-0.4564525962716751,-0.49013963200503924,-0.6169805450199805
603606.XSHG,MainBoard,Industrials,1,2017-02-07,-0.1836451718881339,-0.26207163492014207,0.06072097356200025,-0.07154350309930915,-0.7006255417604829,-0.08395337978482191,-0.8928288712093942,0.8073987724189842,-0.5484992870394036,-0.5464703062949277,0.8148379907501805,0.7499220683536866,0.08078658800617529,0.6336869115012337,1.4367239193641341,0.642867207860841,1.3192282571091922,0.934717284977347,0.7006169223908925,-0.7996796387434175,-0.8710974544233434,-0.5139357683434702,-0.4385223203019776
002167.XSHE,MainBoard,Materials,1,2017-02-07,-0.17187785784713952,-1.720176244754687,0.3322024076487891,-0.6664852394503531,0.03504536130904697,1.3045797301525421,-0.37638765005294655,-0.8856343944740528,-0.7177177877553745,-0.7385407098918509,0.044214256994993976,0.14862701224839986,-0.5110408631482661,0.47484328709249213,0.5674834289651433,-0.3816438637379746,0.09615586272706192,0.06520640684942607,0.0043947846960922,0.16157763048072016,-0.5427323860246488,-0.40435730863582037,-0.4541782481217642
000531.XSHE,MainBoard,Utilities,1,2017-02-07,0.36457910545251926,2.0826156687663313,-0.595575967921835,-0.11970114961829216,-0.4181161726393543,0.005668020750483385,0.24912012599909278,-0.8104492943067136,-0.2828132302754985,-0.7725859157384387,0.01960821422909333,0.17791259407478904,-0.7552623212905271,-0.3611027415552874,-0.30175706143384545,-0.7940837076208156,-0.3591965865697421,-0.5578739867173422,-0.6037602863719768,0.13092261970861255,-0.5697492800128694,-0.44468099960423735,-0.04548007399223342
600462.XSHG,MainBoard,InformationTechnology,1,2017-02-07,-0.3152612783967463,-0.6452017073119111,1.5805077685324602,-0.7202725158283256,-0.5403529110554111,-0.43632897709196333,-1.0036524801563846,0.229724671116975,0.038273464819954854,0.13230368013723498,0.3333256136493137,0.46896389064142324,-0.7293481483924922,-0.9773693876033885,-0.30175706143384545,-0.8749976659628932,0.32343684419621815,-0.14420894638402107,-0.3177729728162217,-0.4268616167211189,-0.7368944004998026,0.026327590818949188,-0.4199967372184986
002024.XSHE,MainBoard,ConsumerDiscretionary,1,2017-02-07,-0.5342509655373421,-0.4390061203311814,-0.5677278744433681,2.6681062948163246,0.07656765244666136,-0.32349471614538866,-0.8813578140179406,2.0046799997139084,-0.15111282514170926,-0.40261317516964107,0.14672851532804929,0.23807277972376126,-0.4762605729263287,-0.10867352056362237,-0.30175706143384545,-0.4031747799998677,-0.6624967551346354,-0.5634194883122512,-0.6745011502853129,-0.4806275869655976,-0.7290202221649262,-0.8672885474729192,-0.2179520967143493
300286.XSHE,GEM,InformationTechnology,1,2017-02-07,-0.06186994485987883,0.17555152498650065,0.1741453090977235,-0.6512750029456497,-0.07554924127730137,0.02596244796298125,1.6453810533471307,-0.24061778759391103,0.5381170619384648,0.4754127953946101,-0.9955931014089574,-0.996552493946883,0.2418980610794295,-0.6287583259657095,-0.30175706143384545,-0.6615690129230765,-0.01161350355894225,0.5166192483049838,0.09584723980538815,0.6805717632765161,0.550408595784014,-0.624200136106254,-0.38008400058251285
