order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002080.XSHE,MainBoard,Materials,19,2018-07-25,-0.10528001440824615,1.0427994841851747,-0.7487492512504229,0.4912320079538771,-0.37289518067059413,0.25640082515716556,-0.1446794652558248,-0.39648203475562505,-0.75211806006967,-0.7413103922661225,0.1401818916110498,0.14564937521294338,-0.04595061300262135,-0.05301787966449381,0.10581296649151928,0.08957917992079653,-0.13957516119537766,-0.13023183767889146,0.14007347592403474,-0.4768819671548914,-0.36911668102893674,1.0061948081940404,0.622055126636828
600643.XSHG,MainBoard,Financials,19,2018-07-25,0.32449611051736815,0.7897000683699711,-0.48734101615601483,-0.8443124320127587,0.20713350086332014,0.13294925339953867,0.14032274806520406,-1.4574103703501071,-0.5168292959633377,-0.7238533894794137,-0.08323978838918884,-0.029125998656220932,-0.16641447141787785,0.05319285388994191,-0.7267765895745968,-0.1307011948167592,-0.6086044017684463,-0.6451736581863662,-0.5382754294753883,-0.5333885464776315,-0.546408074097393,-0.58114106989716,-1.1514925025136937
600997.XSHG,MainBoard,Energy,19,2018-07-25,3.8185514413788226,1.1772307847124706,-0.9007814223254387,2.4982351585375118,0.3038135840700504,0.005405620885438148,-1.0494641823004802,0.5010820837559222,-0.42370969729298535,-0.6022093675149435,0.22260981325227036,0.3356383348065714,-0.3843827973351446,1.0403412282264655,0.10581296649151928,0.6714255130041666,-0.5965657657224884,-0.5886284179938414,-0.548639932940615,-0.6983405685973276,-1.0546744486616975,0.30006269729520746,-0.23170426705997835
600662.XSHG,MainBoard,Industrials,19,2018-07-25,0.8383752039233562,-0.26734776068747423,-0.753376076518689,0.5953339557093859,-0.9303731211110888,-0.2549551257944242,-1.0034671795292074,0.15773918413976357,-0.37845507677135476,-0.7396710723790247,0.22971230769772885,0.3380625900895416,-0.3709994610359067,0.6202963590445832,0.10581296649151928,0.2119915589796975,-0.6284507081546592,-0.6562671218152665,-0.5653146447493341,-0.7156793754142622,-0.7696417014700356,0.21941188079974677,1.0359119808468822
603606.XSHG,MainBoard,Industrials,19,2018-07-25,0.5582616567406599,-0.4764295405724858,0.10417421447697439,-0.10679273589277243,0.11914750835774021,0.048232064410920227,-0.9414497340849365,0.6240959125716906,-0.46285987733510736,-0.3835917641449427,1.0545261437171591,0.9557547873125674,0.15771133737911758,1.140725152679097,0.10581296649151928,1.4041827744503814,-0.6408407580722577,-0.6553777053380032,-0.7348369005918337,-0.17311087055455568,-0.9673368121733474,2.1650791224435957,3.832520695815016
002167.XSHE,MainBoard,Materials,19,2018-07-25,2.004622013040276,-1.087436212978064,0.17954049760095425,-0.5862038695733134,-0.6670631177016805,-0.7344926608892702,-0.3961639105572969,-0.8125836255380864,-0.6685125714513536,-0.7910733999771631,-0.02345065086771016,-0.019663529130908238,-0.0203640309424811,0.16796269417771487,0.10581296649151928,0.560233442086655,-0.3580207951943107,-0.4156836149987193,-0.3980822019582093,-0.5954015542460342,-0.21709199777641608,-0.10515758806972304,-0.31307003749717816
000531.XSHE,MainBoard,Utilities,19,2018-07-25,0.42851901904248335,-0.03194712888264522,-0.9086988703526835,0.381822555697206,-0.6110602563680873,-0.3622957554487174,-0.7649564787170602,-0.7640545770694614,-0.4050083761902987,-0.8916007972537013,0.06457309706965159,0.12127592845041929,-0.19279499358790658,0.48562226907590567,0.10581296649151928,0.23951051442527183,-0.736439143602512,-0.7528844604709405,-0.7978256161398722,-0.7021802119428467,-0.6295445628718577,1.381168211909565,0.4870875695609031
600462.XSHG,MainBoard,InformationTechnology,19,2018-07-25,-0.38757353603280537,-0.7529288091555926,1.096692869041789,0.6688859461805828,5.425329386141189,0.3297110416347491,-1.3805402658978227,-0.22001200382554031,-0.6017604867904939,-0.6988725137183521,-0.14355448253299097,0.02884398821790445,-0.5197117626600412,0.3941550740067797,0.10581296649151928,-0.926449479748315,-0.23288443345258023,-0.3050880934375203,-0.030213710484493676,-0.5997455587942324,-0.7175830730673498,-1.486734955021616,-1.497600982777343
002024.XSHE,MainBoard,ConsumerDiscretionary,19,2018-07-25,-0.3907805816876117,0.06088641534830969,-0.6318787601435915,1.5340631981997896,0.16174113288346603,1.451273386697544,-0.9175384632086114,1.6853136395869424,-0.2320016426343255,-0.5459706862761573,0.11867455466313466,0.018669905777266887,0.27849170283230623,1.4642783139704365,0.10581296649151928,0.1919990027643402,-0.41311761214096737,-0.38662094472957176,-0.4497592056277189,-0.04387031636166535,-0.2635047168372123,-0.2812352624584191,-0.0052935790599876655
300286.XSHE,GEM,InformationTechnology,19,2018-07-25,-0.31431701029973025,0.45953043112236835,-0.08759322135985997,-0.5933189931091487,-0.04071033086111899,0.02682864813859561,1.2617992395968949,-0.32845701163022567,-0.36316017841699855,0.2632226203532621,0.016069496018497102,0.07526918463820068,-0.19434705183149564,-0.09149217600310276,0.10581296649151928,-0.3453358064975104,-0.5983491050175165,-0.5657129701384368,-0.46576278638511637,-0.6573864627142885,-0.2605524363865893,-0.11595239090458263,0.11160922835009382
