order_book_id,board_type,sector_code,yield_rate,month,date,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
603818.XSHG,MainBoard,ConsumerDiscretionary,-0.06845637583892616,123,2019-07-15,1.0515757250268807,0.41758408039335276,-4.0,41.2121212121212,0.0006551613934163761,33.33333333333333,85.71428571428571,100.0
002625.XSHE,MainBoard,ConsumerDiscretionary,-0.009646302250803873,123,2019-07-15,1.5066508878246014,2.278690511557327,-2.0,45.56213017751478,-0.0030878374929822804,33.33333333333333,35.714285714285715,64.28571428571429
600262.XSHG,MainBoard,Industrials,0.038794172123616244,123,2019-07-15,0.2755422580247301,0.4454667704575853,-4.0,40.97514109903862,-0.00547892313955705,22.22222222222222,57.14285714285714,21.428571428571427
002818.XSHE,MainBoard,Industrials,-0.02154352408864213,123,2019-07-15,0.9305804259612752,1.337496589552222,0.0,37.63440860215051,-0.005938129441720823,44.44444444444444,35.714285714285715,92.85714285714286
300034.XSHE,GEM,Materials,-0.02097920645024398,123,2019-07-15,1.530645629317423,2.138174868202162,0.0,49.53846153846155,-0.0013270882123340608,44.44444444444444,50.0,71.42857142857143
002498.XSHE,MainBoard,Industrials,-0.027515558352562808,123,2019-07-15,0.23028246678153874,0.7480738925902672,-2.0,24.13793103448282,-0.004745540828015158,44.44444444444444,7.142857142857142,100.0
000651.XSHE,MainBoard,ConsumerDiscretionary,-0.03364412765162894,123,2019-07-15,0.580774426514416,0.7564518971424965,-4.0,29.806259314455986,-0.003459794798377526,33.33333333333333,28.57142857142857,7.142857142857142
600819.XSHG,MainBoard,Materials,-0.0303638696858054,123,2019-07-15,0.24736234750693575,0.8130584128074834,-2.0,28.57142857142863,-0.004964333911702338,44.44444444444444,14.285714285714285,100.0
300615.XSHE,GEM,InformationTechnology,-0.09722770432985495,123,2019-07-15,14.27338903614222,32.811153375947264,0.0,35.34338358458965,-0.008961305595709415,55.55555555555556,7.142857142857142,71.42857142857143
600175.XSHG,MainBoard,Unknown,-0.06837606837606824,123,2019-07-15,1.1238264496573827,2.0938783511735495,-6.0,6.060606060605947,-0.013685388685388674,22.22222222222222,7.142857142857142,100.0
300446.XSHE,GEM,Materials,-0.03425276539171096,123,2019-07-15,4.622744916590972,4.097012704565335,2.0,43.37662337662339,-0.0003971784443313488,66.66666666666666,28.57142857142857,7.142857142857142
600125.XSHG,MainBoard,Industrials,-0.024739813727540416,123,2019-07-15,0.5882337100577644,0.8727203348360042,2.0,40.24390243902441,-0.005998380805181616,55.55555555555556,35.714285714285715,100.0
601258.XSHG,MainBoard,ConsumerDiscretionary,-0.02420562302445506,123,2019-07-15,0.3883592347647433,0.9335925576568702,-6.0,16.666666666666664,-0.0053763440860215275,11.11111111111111,7.142857142857142,100.0
002893.XSHE,MainBoard,Utilities,-0.06500199583093103,123,2019-07-15,6.457768298245554,10.496267876933977,-2.0,29.81132075471697,-0.008737144146758163,44.44444444444444,28.57142857142857,7.142857142857142
300451.XSHE,GEM,HealthCare,-0.10276540600387507,123,2019-07-15,3.6746380426273073,3.169897991543902,0.0,57.19557195571957,-0.0023702480349879367,44.44444444444444,42.857142857142854,85.71428571428571
002114.XSHE,MainBoard,Materials,-0.04895104895104896,123,2019-07-15,1.293471030039702,1.7930913676744349,0.0,63.725490196078425,0.0029831279831279514,44.44444444444444,64.28571428571429,21.428571428571427
002524.XSHE,MainBoard,HealthCare,-0.04280155642023342,123,2019-07-15,1.3788449163379153,1.1933897005990326,-2.0,34.88372093023252,-0.003010931999258874,33.33333333333333,14.285714285714285,78.57142857142857
601677.XSHG,MainBoard,Materials,-0.018413176619824445,123,2019-07-15,0.3425755404062289,0.38876003347835786,-4.0,42.105263157894754,-0.0015457733480989666,33.33333333333333,28.57142857142857,78.57142857142857
600791.XSHG,MainBoard,RealEstate,-0.05185956044500606,123,2019-07-15,0.5580867894749416,0.7247173425963415,-4.0,25.286369662967957,-0.008724365780667591,33.33333333333333,14.285714285714285,92.85714285714286
600489.XSHG,MainBoard,Materials,-0.013673871179438635,123,2019-07-15,1.5666966559263626,2.774980647810374,-2.0,34.123222748815145,-0.0075734815482450405,44.44444444444444,21.428571428571427,78.57142857142857
002004.XSHE,MainBoard,Materials,-0.014540885019298067,123,2019-07-15,0.3404368549309108,0.39042966590974715,2.0,53.99755980581256,-0.0018317637331006487,55.55555555555556,100.0,85.71428571428571
002392.XSHE,MainBoard,Materials,0.008431655490478862,123,2019-07-15,0.6841623918822209,0.5709701387929172,-2.0,49.12280701754388,-0.000501605136436616,44.44444444444444,100.0,85.71428571428571
600383.XSHG,MainBoard,RealEstate,0.051498747974664916,123,2019-07-15,0.5224997860019303,0.5515126754355103,2.0,66.66666666666671,-1.873290622305441e-05,55.55555555555556,50.0,21.428571428571427
601108.XSHG,MainBoard,Financials,-0.059369429200601176,123,2019-07-15,5.776514628896129,3.9231246586622652,2.0,61.240310077519375,0.010037741909579793,66.66666666666666,85.71428571428571,21.428571428571427
002574.XSHE,MainBoard,ConsumerDiscretionary,-0.019926347261722488,123,2019-07-15,1.2799923139436686,2.163411617265453,2.0,39.007092198581525,-0.017123878536922134,55.55555555555556,50.0,100.0
000158.XSHE,MainBoard,ConsumerDiscretionary,-0.048417132216014847,123,2019-07-15,0.5743527632137644,0.4598886254242617,-4.0,30.0,-0.0021282255919128235,33.33333333333333,28.57142857142857,71.42857142857143
300648.XSHE,GEM,InformationTechnology,0.07043858089183308,123,2019-07-15,18.077469840885904,16.10017673380287,-2.0,29.855810008481765,-0.025909198954124083,33.33333333333333,35.714285714285715,7.142857142857142
600866.XSHG,MainBoard,ConsumerStaples,-0.0981481481481482,123,2019-07-15,0.8650320002852828,1.698404135529945,-6.0,26.923076923076906,-0.009126984126984346,22.22222222222222,28.57142857142857,100.0
002432.XSHE,MainBoard,HealthCare,-0.15288996448439518,123,2019-07-15,9.356584691286251,3.1609068679035888,2.0,66.79104477611942,0.03324418691033351,66.66666666666666,92.85714285714286,71.42857142857143
002129.XSHE,MainBoard,InformationTechnology,0.030523917995444183,123,2019-07-15,1.0487683275850261,1.0496244284409628,-6.0,32.0754716981132,-0.006466165413533794,22.22222222222222,28.57142857142857,85.71428571428571
002278.XSHE,MainBoard,Energy,-0.08194315724436207,123,2019-07-15,4.087605530632908,2.549504830474567,-2.0,31.147540983606543,-0.0288857576414481,33.33333333333333,71.42857142857143,100.0
002295.XSHE,MainBoard,Materials,-0.017420641390641367,123,2019-07-15,0.4053783200251934,0.714747994684205,-4.0,11.39240506329102,-0.0039682539682539784,33.33333333333333,14.285714285714285,71.42857142857143
002696.XSHE,MainBoard,ConsumerStaples,-0.10806697108066965,123,2019-07-15,5.2380780627655685,7.092790797951158,2.0,51.3979211625106,-0.01084924828354898,55.55555555555556,50.0,100.0
603717.XSHG,MainBoard,Industrials,-0.04627539503386002,123,2019-07-15,0.9779971140103353,2.4276518224526464,-2.0,27.77777777777775,-0.006866064710308521,44.44444444444444,21.428571428571427,100.0
600805.XSHG,MainBoard,ConsumerDiscretionary,-0.05516014234875455,123,2019-07-15,0.6246794861873732,1.5718152792590472,-2.0,21.782178217821812,-0.009617014065412564,44.44444444444444,28.57142857142857,100.0
603555.XSHG,MainBoard,ConsumerDiscretionary,-0.06249999999999989,123,2019-07-15,1.036613424335704,0.8311788637984177,0.0,29.245283018867934,-0.010776689708141343,44.44444444444444,78.57142857142857,100.0
002451.XSHE,MainBoard,Industrials,-0.10776699029126224,123,2019-07-15,2.079622639149544,2.480577478420932,-2.0,41.43426294820718,-0.010587147480351326,44.44444444444444,57.14285714285714,21.428571428571427
002066.XSHE,MainBoard,Materials,-0.06519337016574589,123,2019-07-15,2.443540779220796,2.085313809523811,0.0,56.54205607476638,-0.002473033412260001,44.44444444444444,64.28571428571429,21.428571428571427
300673.XSHE,GEM,ConsumerStaples,-0.008095415034690245,123,2019-07-15,3.207207549311006,3.242958639413005,-6.0,25.891181988742957,-0.021973202236359984,22.22222222222222,42.857142857142854,100.0
603628.XSHG,MainBoard,Industrials,-0.052622950819672165,123,2019-07-15,1.335074999999988,1.68490466484777,-2.0,33.037406878233526,-0.001414500427873855,44.44444444444444,35.714285714285715,71.42857142857143
