order_book_id,board_type,sector_code,yield_rate,month,date,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
603818.XSHG,MainBoard,ConsumerDiscretionary,-0.06157354618015953,111,2019-04-16,0.4594234487317472,0.8367941832604104,-4.0,22.58064516129038,-0.006909377205842472,33.33333333333333,28.57142857142857,100.0
002625.XSHE,MainBoard,ConsumerDiscretionary,-0.07698350353495687,111,2019-04-16,3.047359710923326,3.4950697725427817,-2.0,57.011494252873575,-0.0002712003890322482,33.33333333333333,42.857142857142854,21.428571428571427
600262.XSHG,MainBoard,Industrials,0.03523268465833085,111,2019-04-16,1.4045177488976632,1.6857101562113013,0.0,65.71428571428572,0.0016518569150148381,44.44444444444444,92.85714285714286,7.142857142857142
002818.XSHE,MainBoard,Industrials,-0.01669610683247369,111,2019-04-16,3.9850093439762806,6.950892408220071,-2.0,34.64566929133856,-0.004742033383915126,44.44444444444444,57.14285714285714,7.142857142857142
300034.XSHE,GEM,Materials,-0.07093479085582599,111,2019-04-16,1.6265901462183319,2.510217606130245,-2.0,50.530035335689035,-0.004017447199265456,44.44444444444444,92.85714285714286,7.142857142857142
002498.XSHE,MainBoard,Industrials,0.11112928017791135,111,2019-04-16,0.7689643463599611,0.9476458839906476,-4.0,45.45454545454541,-0.0032879818594104488,33.33333333333333,50.0,21.428571428571427
000651.XSHE,MainBoard,ConsumerDiscretionary,0.047218733265177004,111,2019-04-16,2.9827987361282773,1.433927050658473,4.0,85.29568460309001,0.028956534536891742,77.77777777777779,92.85714285714286,35.714285714285715
600819.XSHG,MainBoard,Materials,-0.031589961933284116,111,2019-04-16,0.497357241526108,0.9914502098497648,-2.0,36.25000000000001,-0.007435254803675861,44.44444444444444,50.0,21.428571428571427
300615.XSHE,GEM,InformationTechnology,-0.08476366022056303,111,2019-04-16,10.09099123391277,11.256896316965378,-4.0,40.8839779005525,-0.003662131519274268,33.33333333333333,35.714285714285715,7.142857142857142
600175.XSHG,MainBoard,Unknown,0.5257352941176472,111,2019-04-16,4.488320117340171,4.183655000116106,0.0,48.275862068965516,-0.0070028011204481535,44.44444444444444,78.57142857142857,21.428571428571427
300446.XSHE,GEM,Materials,0.007155148417136825,111,2019-04-16,2.023351155932957,3.8643364718522464,-4.0,12.400000000000011,-0.010532170667814986,33.33333333333333,35.714285714285715,100.0
600125.XSHG,MainBoard,Industrials,-0.05679056047197639,111,2019-04-16,2.5998852617316928,2.981237528926109,0.0,53.37837837837838,-0.001855976243504053,44.44444444444444,42.857142857142854,21.428571428571427
601258.XSHG,MainBoard,ConsumerDiscretionary,-0.02874925903971548,111,2019-04-16,2.4687919215915297,2.2652092097646293,-2.0,44.44444444444444,0.0018472906403939643,44.44444444444444,92.85714285714286,14.285714285714285
002893.XSHE,MainBoard,Utilities,-0.03876511034124741,111,2019-04-16,5.008376626351777,8.696602397528157,-2.0,37.17948717948724,-0.005699633699633762,44.44444444444444,57.14285714285714,7.142857142857142
300451.XSHE,GEM,HealthCare,-0.05389700267277597,111,2019-04-16,6.544499603353317,10.299106873799674,-4.0,39.96383363471971,-0.013052789997684625,22.22222222222222,42.857142857142854,14.285714285714285
002114.XSHE,MainBoard,Materials,-0.102439024390244,111,2019-04-16,5.270345400599833,3.273004271044591,4.0,90.20618556701032,0.01332171893147506,66.66666666666666,100.0,21.428571428571427
002524.XSHE,MainBoard,HealthCare,-0.003389830508474634,111,2019-04-16,3.822645005764116,4.660693615057259,0.0,62.406015037593974,0.001089588377724012,55.55555555555556,85.71428571428571,14.285714285714285
601677.XSHG,MainBoard,Materials,-0.014201785631678843,111,2019-04-16,1.549577279412836,1.2643643661130877,0.0,50.40214477211795,-0.015390628301009778,55.55555555555556,64.28571428571429,7.142857142857142
600791.XSHG,MainBoard,RealEstate,-0.044651763187232296,111,2019-04-16,1.6855665660433659,2.351862263214988,0.0,50.63291139240511,-0.0059177068885805486,44.44444444444444,64.28571428571429,21.428571428571427
600489.XSHG,MainBoard,Materials,-0.03395231819815503,111,2019-04-16,1.3493987102255978,1.4651993269660772,-2.0,41.41414141414131,-0.0068027210884355266,33.33333333333333,57.14285714285714,100.0
002004.XSHE,MainBoard,Materials,-0.035643792039553146,111,2019-04-16,1.371405372327186,1.8517033590149445,-2.0,42.342342342342334,-0.007154984234780541,44.44444444444444,57.14285714285714,21.428571428571427
002392.XSHE,MainBoard,Materials,-0.017145274473697403,111,2019-04-16,1.5527789573348596,2.1469388729202032,-6.0,30.23255813953488,-0.007965686274509774,22.22222222222222,35.714285714285715,21.428571428571427
600383.XSHG,MainBoard,RealEstate,-0.09765380022508408,111,2019-04-16,0.8440249357925591,1.0698299292997064,-4.0,41.77631578947367,-0.009230123767568753,33.33333333333333,64.28571428571429,7.142857142857142
601108.XSHG,MainBoard,Financials,0.002355425601039629,111,2019-04-16,3.4718165041005165,5.253219405444066,-2.0,39.48863636363635,-0.01536609941782358,44.44444444444444,42.857142857142854,14.285714285714285
002574.XSHE,MainBoard,ConsumerDiscretionary,0.040318224230221356,111,2019-04-16,1.345432948284154,1.41280353257997,0.0,48.437500000000036,-0.0024769585253455522,44.44444444444444,71.42857142857143,21.428571428571427
000158.XSHE,MainBoard,ConsumerDiscretionary,-0.020061728395061817,111,2019-04-16,1.04028993142315,1.7959962728316963,-2.0,22.916666666666714,-0.012272192827748395,44.44444444444444,7.142857142857142,100.0
300648.XSHE,GEM,InformationTechnology,-0.11077586765856462,111,2019-04-16,8.340785526735328,6.9450308419642255,2.0,68.69806094182825,0.00794848111658457,55.55555555555556,85.71428571428571,21.428571428571427
600866.XSHG,MainBoard,ConsumerStaples,-0.07469512195121941,111,2019-04-16,3.4120241053261973,3.5124129433197786,2.0,67.2661870503597,-0.002595092915214982,55.55555555555556,57.14285714285714,7.142857142857142
002432.XSHE,MainBoard,HealthCare,-0.06637262573806646,111,2019-04-16,2.9622002366900397,4.2146343810694775,-2.0,24.305555555555568,-0.011366693570083386,44.44444444444444,28.57142857142857,21.428571428571427
002129.XSHE,MainBoard,InformationTechnology,0.033715382825227014,111,2019-04-16,2.4658051859643217,2.610320206629464,2.0,51.7110266159696,-0.006755206899715554,55.55555555555556,71.42857142857143,7.142857142857142
002278.XSHE,MainBoard,Energy,0.026350347942414754,111,2019-04-16,2.3643776202015334,3.0737819522384005,0.0,64.28571428571429,-0.005275163957798754,55.55555555555556,64.28571428571429,7.142857142857142
002295.XSHE,MainBoard,Materials,-0.035707427400943015,111,2019-04-16,1.3334720191264475,2.917339335245423,-6.0,27.05314009661831,-0.010166566626650655,22.22222222222222,21.428571428571427,7.142857142857142
002696.XSHE,MainBoard,ConsumerStaples,-0.018603561387066425,111,2019-04-16,2.4597203861898866,2.452646733092765,-4.0,42.01680672268909,-0.001979512735326698,33.33333333333333,35.714285714285715,14.285714285714285
603717.XSHG,MainBoard,Industrials,-0.06111603188662529,111,2019-04-16,3.2960868758899773,6.4751023186213725,-6.0,17.582417582417577,-0.009637690328567317,22.22222222222222,28.57142857142857,100.0
600805.XSHG,MainBoard,ConsumerDiscretionary,0.07216494845360821,111,2019-04-16,1.9667207623966116,3.4100078975826684,-2.0,54.777070063694275,-0.00540009818360331,33.33333333333333,14.285714285714285,21.428571428571427
603555.XSHG,MainBoard,ConsumerDiscretionary,-0.044736842105263186,111,2019-04-16,1.0027436066185853,2.2267234936868343,-4.0,26.027397260273922,-0.00916353383458659,33.33333333333333,14.285714285714285,100.0
