order_book_id,board_type,sector_code,month,date,yield_rate,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
603818.XSHG,MainBoard,ConsumerDiscretionary,15,2017-04-27,-0.8841405849068726,-0.03894581417145728,-0.2918644121008409,2.8375241887400584,2.8458342366671774,2.1692199508455126,2.3814400814485386,2.7689928185305477,-1.6669045678051637
600262.XSHG,MainBoard,Industrials,15,2017-04-27,-0.6691636950195711,-0.21230202700834136,-0.2978954006539138,-1.1465991616368432,-0.5593688229560082,-3.8479360829649116,-1.7822950729423608,0.7545435956082011,0.44663885024890904
002818.XSHE,MainBoard,Industrials,15,2017-04-27,-0.9720048039754118,0.5938327089067297,1.0140621681907895,1.5094830719477579,0.9051169304862188,0.8446454725432762,1.687484222383388,-0.6843487064791884,-1.6669045678051637
300034.XSHE,GEM,Materials,15,2017-04-27,0.14501100276877318,-0.444703439399402,-0.5450737897225156,-1.1465991616368432,-1.0328614514364567,-1.7247043489750131,-1.088339213877211,-0.10879178564423252,0.7485736242566334
002498.XSHE,MainBoard,Industrials,15,2017-04-27,-0.09024935125149104,-0.6975101298139131,-0.7379016003000566,-1.1465991616368432,-1.074019291327,-0.04143941387050415,-1.088339213877211,-0.6843487064791884,0.7485736242566334
000651.XSHE,MainBoard,ConsumerDiscretionary,15,2017-04-27,-0.2959860476182556,-0.28624566410848945,-0.45430796599515205,0.8454625135516077,2.3476511096964576,1.175907715933305,0.9935283633182387,2.7689928185305477,-2.8746436638360615
600819.XSHG,MainBoard,Materials,15,2017-04-27,-0.6747615831460037,-0.5931221994274127,-0.546326575356373,-1.8106197200329937,-1.4596125940741702,-0.9628749547649703,-1.7822950729423608,-0.6843487064791884,0.7485736242566334
600175.XSHG,MainBoard,Unknown,15,2017-04-27,-0.3858555147134433,-0.6433577010215,-0.6866685961330954,-0.4825786032406929,-1.1107943502255317,-0.35239581765891603,-1.088339213877211,0.46676513519072355,0.7485736242566334
300446.XSHE,GEM,Materials,15,2017-04-27,2.3863118829395895,2.5241730281860297,3.374742384564596,-0.4825786032406929,-0.46536729579129044,-0.3598273909404632,-0.39438335481206144,-0.3965702460617105,0.44663885024890904
600125.XSHG,MainBoard,Industrials,15,2017-04-27,-1.0857589095453692,-0.16927474908221404,0.007173258567865741,0.1814419551554574,-0.789288397805143,-1.1248674665038942,0.2995725042530886,-0.10879178564423252,0.7485736242566334
601258.XSHG,MainBoard,ConsumerDiscretionary,15,2017-04-27,-2.4162654854177603,0.7454988460581898,0.7654462107410478,-0.4825786032406929,-0.22884017769745688,-0.30836877099186066,-1.088339213877211,0.46676513519072355,-3.1765784378437862
300451.XSHE,GEM,HealthCare,15,2017-04-27,1.6751890642990632,0.27368872285341955,0.4977078472905666,0.1814419551554574,0.05515800671751887,0.1918842652849494,0.2995725042530886,-0.6843487064791884,0.144704076241184
601677.XSHG,MainBoard,Materials,15,2017-04-27,-0.14018108110490698,-0.5577478816597098,-0.6065163979689712,0.1814419551554574,0.5674656510900128,0.6135191287732263,0.2995725042530886,-0.6843487064791884,0.144704076241184
002114.XSHE,MainBoard,Materials,15,2017-04-27,1.350525578729416,-0.5326733763607365,-0.5474074587263139,-1.1465991616368432,-0.9658294406319747,-0.1900438160611624,-1.088339213877211,-0.6843487064791884,-0.15723069776654042
002524.XSHE,MainBoard,HealthCare,15,2017-04-27,1.7048582758237252,-0.22308836296233805,-0.01174936825723577,-0.4825786032406929,0.4586283261352182,-0.3320785711817524,-0.39438335481206144,1.0423220560256794,-1.6669045678051637
600791.XSHG,MainBoard,RealEstate,15,2017-04-27,-0.12210809190278929,-0.2758804980340737,0.13412760492708434,-0.4825786032406929,-0.8644014556053887,-0.6885358270379928,-0.39438335481206144,0.46676513519072355,0.7485736242566334
600489.XSHG,MainBoard,Materials,15,2017-04-27,-0.6618050733947204,-0.456928301352943,-0.3830771409776006,0.1814419551554574,-0.39886465578991914,-1.0528625890821917,-0.39438335481206144,0.46676513519072355,0.7485736242566334
002004.XSHE,MainBoard,Materials,15,2017-04-27,0.5779485348315928,-0.5148207642778787,-0.6456612726194476,-0.4825786032406929,0.9553243936300708,1.104538548651355,-0.39438335481206144,2.7689928185305477,-1.0630350197897143
000939.XSHE,MainBoard,Unknown,15,2017-04-27,0.3284384047158693,-0.3562201840783299,-0.41417964242734684,2.1735036303439084,1.131906623858568,0.4127695838971829,1.687484222383388,-0.6843487064791884,0.7485736242566334
002392.XSHE,MainBoard,Materials,15,2017-04-27,1.9715182606797337,0.0264398453700827,0.6400126907016958,0.1814419551554574,-0.31775102127255156,-0.864488758939914,0.2995725042530886,-0.3965702460617105,-0.15723069776654042
600383.XSHG,MainBoard,RealEstate,15,2017-04-27,-0.9659823038518037,-0.6521557165925677,-0.6380886387837753,0.8454625135516077,0.4932168636009572,0.8791851861551063,0.9935283633182387,-0.10879178564423252,-3.1765784378437862
002574.XSHE,MainBoard,ConsumerDiscretionary,15,2017-04-27,-0.4217556307611176,-0.581305329585012,-0.5131019940273998,0.1814419551554574,-0.37337885412051025,0.2751134179729807,0.2995725042530886,-0.3965702460617105,0.7485736242566334
000158.XSHE,MainBoard,ConsumerDiscretionary,15,2017-04-27,1.4022620373129304,0.3404096930561243,0.30347114603146813,1.5094830719477579,1.2718508996163527,1.2351853218232611,0.9935283633182387,0.46676513519072355,0.144704076241184
600866.XSHG,MainBoard,ConsumerStaples,15,2017-04-27,-0.17414517067390495,-0.5253873641854999,-0.46125353306898886,-0.4825786032406929,-0.8717564673850984,-0.7569325942266278,-0.39438335481206144,-0.6843487064791884,0.7485736242566334
002432.XSHE,MainBoard,HealthCare,15,2017-04-27,-1.5638919497665669,0.16307678970751593,-0.4708951896458834,0.1814419551554574,1.0251394142643255,1.8080079961100215,0.2995725042530886,-0.6843487064791884,-1.0630350197897143
002278.XSHE,MainBoard,Energy,15,2017-04-27,2.4559037712426335,-0.009649550389652225,0.06023602572953482,-0.4825786032406929,-1.0798018523124286,0.06986152779581262,-0.39438335481206144,-0.6843487064791884,0.7485736242566334
