order_book_id,board_type,sector_code,month,date,yield_rate,VOL5,VOL20,OBOS,RSI10,ACCER,SY,AROON_UP,AROON_DOWN
603818.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.620045436921232,-0.7131748242656465,-0.7495304606712676,1.9366657887914045,2.4323482797949603,0.8121186182611263,1.4565942048278193,1.4111089433797435,-0.660811756112249
002625.XSHE,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.2901444277665611,-0.2807094195814742,-0.07008590070399685,-0.3498199933507262,-1.0619542266671467,-1.042020376705326,-0.12672740019333303,-0.9611236127019501,1.3474175445420125
600262.XSHG,MainBoard,Industrials,141,2019-11-26,-0.5198465880904788,-0.7532252685849127,-0.7715703035077349,1.1745038614106944,0.6998800474817374,-0.14336990875943129,0.6649334023172436,1.1954514382814079,-1.915955069021162
002818.XSHE,MainBoard,Industrials,141,2019-11-26,0.08171400918110491,-0.662640622797112,-0.40452815615183085,1.1745038614106944,1.306767480588371,0.2725304861600684,0.6649334023172436,-0.7454661076036143,-1.162869081275814
300034.XSHE,GEM,Materials,141,2019-11-26,0.45914621905057196,-0.42588015317092986,-0.49078434183311265,0.4123419340299841,-1.4199810975297726,-1.4052562195648848,0.6649334023172436,-0.7454661076036143,1.3474175445420125
002498.XSHE,MainBoard,Industrials,141,2019-11-26,-0.46394007664442466,-0.7223565745158348,-0.7241967821455364,1.9366657887914045,0.42481384775472686,0.6064064909054843,2.248255007338397,-0.7454661076036143,-0.1587544309486835
000651.XSHE,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.9271646367166394,-0.5750809829238898,-0.5518081729408332,0.4123419340299841,-0.10908029661701256,-0.37638728452288395,0.6649334023172436,-0.7454661076036143,0.845360219378447
600819.XSHG,MainBoard,Materials,141,2019-11-26,-0.27590819338970185,-0.7465999156290704,-0.742462891101773,0.4123419340299841,0.28890102696099923,0.24626725159020993,0.6649334023172436,-0.7454661076036143,1.0963888819602299
300615.XSHE,GEM,InformationTechnology,141,2019-11-26,-0.8877180276100402,3.343058515655896,1.9120046786834393,1.1745038614106944,0.8297071142094844,-0.3812467742119565,1.4565942048278193,0.9797939331830722,-0.660811756112249
600175.XSHG,MainBoard,Unknown,141,2019-11-26,-0.09691559583694193,-0.44314035398094764,-0.5915521168038688,0.4123419340299841,0.7163369996021534,1.3164035870889266,0.6649334023172436,1.8424239535764153,-0.1587544309486835
300446.XSHE,GEM,Materials,141,2019-11-26,2.2490643534395014,0.1551559032640963,-0.21795635168053412,1.9366657887914045,1.6452951028771614,1.393434245884566,1.4565942048278193,1.1954514382814079,-1.162869081275814
600125.XSHG,MainBoard,Industrials,141,2019-11-26,0.47664516360005194,-0.5966672295906805,-0.6410612040513132,-1.1119819207314365,-0.2176583292013324,0.5727880923926667,-0.9183882027039096,-0.7454661076036143,-0.1587544309486835
002893.XSHE,MainBoard,Utilities,141,2019-11-26,0.14759412499308694,0.5515694848692387,1.710839005060625,-1.1119819207314365,-1.3599180062879506,-0.4360182022842632,-0.9183882027039096,-0.5298086025052785,-0.409783093530466
300451.XSHE,GEM,HealthCare,141,2019-11-26,0.478497083915327,1.05089441973284,0.859708555669657,-1.1119819207314365,-0.6286448146030176,-0.8819101997094201,-0.9183882027039096,-0.7454661076036143,1.0963888819602299
002114.XSHE,MainBoard,Materials,141,2019-11-26,0.051906610121278944,-0.5452348245918278,-0.6203291399492405,1.1745038614106944,1.1784869373838078,0.5768536373299594,1.4565942048278193,1.6267664484780797,-1.162869081275814
002524.XSHE,MainBoard,HealthCare,141,2019-11-26,-1.1245597427903182,2.4881349982043877,3.196475280226418,1.1745038614106944,0.7073416378637882,-2.433408003096642,0.6649334023172436,0.5484789229864004,-1.4138977438575964
601677.XSHG,MainBoard,Materials,141,2019-11-26,-0.6865062086617492,-0.5621213601207526,-0.5779808419130733,0.4123419340299841,0.237090606034794,0.7420186547494961,0.6649334023172436,1.8424239535764153,-0.1587544309486835
600791.XSHG,MainBoard,RealEstate,141,2019-11-26,2.30039300693605,-0.5867007311488117,-0.6181394180373146,1.1745038614106944,1.6466388224093809,1.1851051550775253,1.4565942048278193,-0.7454661076036143,-0.1587544309486835
600489.XSHG,MainBoard,Materials,141,2019-11-26,-0.8174733172906471,-0.5374731491189096,-0.6255671166601161,0.4123419340299841,1.378466711510937,0.8260343703896446,-0.12672740019333303,-0.9611236127019501,-0.1587544309486835
002004.XSHE,MainBoard,Materials,141,2019-11-26,0.36331527291187926,-0.7411530752239307,-0.7484086452225542,0.4123419340299841,0.6998800474817404,0.18403053897945382,0.6649334023172436,-0.7454661076036143,-0.660811756112249
002392.XSHE,MainBoard,Materials,141,2019-11-26,-0.8218678554298511,-0.5656439945387636,-0.4942217258135669,-1.1119819207314365,-0.6866181686635862,-0.22554711960457952,-0.9183882027039096,-0.7454661076036143,1.0963888819602299
600383.XSHG,MainBoard,RealEstate,141,2019-11-26,0.24941922988403198,-0.6573637011022687,-0.6677857751210011,-0.3498199933507262,1.3057515274878433,0.8499715422266108,-0.12672740019333303,1.6267664484780797,-0.1587544309486835
601108.XSHG,MainBoard,Financials,141,2019-11-26,0.15265934940749298,-0.38720253666763976,-0.3618758816524177,-0.3498199933507262,-0.29753624052544375,0.2365972356933389,-0.12672740019333303,-0.7454661076036143,-0.1587544309486835
688019.XSHG,KSH,InformationTechnology,141,2019-11-26,0.11736814686177809,1.7570844857571313,1.7973166091196628,-0.3498199933507262,-0.21674833497037166,-2.9575051785174917,-0.9183882027039096,0.11716391278972862,1.0963888819602299
002574.XSHE,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.17275850129527387,-0.6832263476738497,-0.7177995853887003,0.4123419340299841,0.14841689718240336,0.6048545731706348,-0.12672740019333303,-0.7454661076036143,-0.1587544309486835
000158.XSHE,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.2820992482770976,0.19314902177071896,0.7361552807023982,-1.874143848112147,-1.0027921752628177,-0.961045486813304,-2.5017098077250624,-0.9611236127019501,1.3474175445420125
300648.XSHE,GEM,InformationTechnology,141,2019-11-26,-0.4834699735735811,0.24028707330257207,0.1193104321848054,0.4123419340299841,0.06703543412379417,0.03820339450080769,0.6649334023172436,-0.9611236127019501,1.3474175445420125
600866.XSHG,MainBoard,ConsumerStaples,141,2019-11-26,0.14757802823727204,-0.6458731167442863,-0.6554018348518713,-0.3498199933507262,0.07308482759098407,0.1864917607940736,-0.12672740019333303,-0.7454661076036143,1.0963888819602299
002432.XSHE,MainBoard,HealthCare,141,2019-11-26,-0.040894735042370144,-0.5099514118945495,-0.5359921639175705,-1.1119819207314365,-0.42912896968514264,-0.2391858733190924,-0.9183882027039096,0.11716391278972862,1.3474175445420125
002129.XSHE,MainBoard,InformationTechnology,141,2019-11-26,0.5935065285546072,0.09445584221539591,-0.06457790135956894,-1.1119819207314365,-1.5338951299587384,-2.341559665318161,-0.9183882027039096,-0.5298086025052785,1.0963888819602299
002278.XSHE,MainBoard,Energy,141,2019-11-26,-1.193099375912667,-0.5125479191129566,-0.4119868837901461,-1.1119819207314365,0.020656750875339483,-0.3191351751534578,-1.7100490052144859,0.7641364280847365,-1.4138977438575964
002295.XSHE,MainBoard,Materials,141,2019-11-26,0.6049820457492943,-0.7048662911287669,-0.7208512110217069,0.4123419340299841,0.5574329865049862,0.24970197007121253,0.6649334023172436,-0.9611236127019501,-0.660811756112249
002696.XSHE,MainBoard,ConsumerStaples,141,2019-11-26,-0.14725251844045367,-0.16827221586028432,-0.09093640060649182,-1.1119819207314365,-0.14975794571200787,-0.18494500860531338,-1.7100490052144859,-0.9611236127019501,-1.162869081275814
603717.XSHG,MainBoard,Industrials,141,2019-11-26,-0.34311103167965656,0.7496277007570974,3.0522262016267026,-0.3498199933507262,-1.6304243727696395,-0.3432776069880607,-0.9183882027039096,-0.9611236127019501,0.845360219378447
600805.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.15288090852059374,-0.6746862026446079,-0.7164750891039038,-1.1119819207314365,0.38622990118668893,0.2943132333458374,-0.9183882027039096,-0.7454661076036143,-0.1587544309486835
603555.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,-3.6798721563879147,0.48195724535984535,-0.3222868641971408,1.9366657887914045,2.688469366390903,3.77696825372035,1.4565942048278193,1.8424239535764153,-0.1587544309486835
002451.XSHE,MainBoard,Industrials,141,2019-11-26,1.3947111614008418,-0.199835453596522,0.09994895245639196,-1.1119819207314365,-1.8783084761196522,-0.20049086085269915,-0.9183882027039096,-0.5298086025052785,-0.1587544309486835
002066.XSHE,MainBoard,Materials,141,2019-11-26,-0.16959383751379611,-0.6628660758603796,-0.5736684488697008,-1.1119819207314365,-0.1862635282331503,-0.36885868126190646,-1.7100490052144859,-0.31415109740694275,-1.4138977438575964
300673.XSHE,GEM,ConsumerStaples,141,2019-11-26,-0.781528335276063,0.34336731552636457,0.07685539768898031,-0.3498199933507262,-1.3370792012231547,-1.8593182646408672,-0.9183882027039096,-0.7454661076036143,1.0963888819602299
603628.XSHG,MainBoard,Industrials,141,2019-11-26,-0.16672126710794433,-0.4520620502399786,-0.3897501919236639,-2.6363057754928576,-2.108237928968342,-0.3743698295305372,-3.2933706102356384,-0.09849359230860684,1.0963888819602299
600960.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.3377903434089918,-0.6247034167264217,-0.6245881483761454,-1.1119819207314365,0.2061714838691565,0.7396509250583988,-0.9183882027039096,-0.9611236127019501,-0.1587544309486835
002547.XSHE,MainBoard,Materials,141,2019-11-26,0.4036043704281947,3.653704246371167,2.502468170494594,0.4123419340299841,0.8423778917244229,1.9229586577361923,0.6649334023172436,1.4111089433797435,-1.162869081275814
000852.XSHE,MainBoard,Energy,141,2019-11-26,0.608135785214281,-0.47079206143475844,-0.5343213789608696,1.9366657887914045,-0.4592617975217144,-0.23479223182427447,1.4565942048278193,-0.7454661076036143,1.0963888819602299
000636.XSHE,MainBoard,InformationTechnology,141,2019-11-26,3.4860409647140305,0.3030590483864005,0.24746113569459033,-0.3498199933507262,1.1973502001504064,-0.40492363743122306,-0.12672740019333303,0.9797939331830722,-1.162869081275814
002568.XSHE,MainBoard,ConsumerStaples,141,2019-11-26,0.9122431533941147,-0.06964255163467055,-0.02067473440464361,-0.3498199933507262,-2.176883542642025,-1.4545808308782144,-0.9183882027039096,-0.9611236127019501,0.845360219378447
002328.XSHE,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.91707628712432,-0.5489774182784187,0.02558803646405929,0.4123419340299841,-0.6571855427559139,-0.1127317637348921,0.6649334023172436,-0.7454661076036143,1.0963888819602299
603667.XSHG,MainBoard,Industrials,141,2019-11-26,-0.7854082736264628,-0.5952329516049687,-0.5742436776967481,0.4123419340299841,-0.08260144956461495,1.023540905863895,0.6649334023172436,1.8424239535764153,-0.9118404186940312
002622.XSHE,MainBoard,Industrials,141,2019-11-26,-0.27555235147365725,-0.03939414744033191,-0.052592961687431196,-1.1119819207314365,-0.3039940318638377,-0.1284322173014894,-1.7100490052144859,1.1954514382814079,-1.162869081275814
603356.XSHG,MainBoard,Industrials,141,2019-11-26,-0.09691559583694193,-0.4255089369986479,-0.23624504780527392,0.4123419340299841,-0.9044543291425011,0.11166172332252888,0.6649334023172436,-0.9611236127019501,1.0963888819602299
300517.XSHE,GEM,Industrials,141,2019-11-26,-1.0522813095182568,-0.02915587533736666,0.010078688155524325,1.1745038614106944,0.2618259037673006,-0.3258097310751328,0.6649334023172436,0.33282141788806474,-1.162869081275814
603197.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,3.4860409647140305,3.0309068763396283,3.091268159379543,0.4123419340299841,-1.468252553198877,-0.9481506908457537,-0.12672740019333303,-0.09849359230860684,1.3474175445420125
300601.XSHE,GEM,HealthCare,141,2019-11-26,-0.41805048185522,0.25973256994257127,-0.0799419231857528,0.4123419340299841,-0.07105917812347486,-2.2360265492574865,-0.12672740019333303,0.9797939331830722,1.3474175445420125
300160.XSHE,GEM,Materials,141,2019-11-26,-0.09691559583694193,-0.6330599904198841,-0.4973535557418246,1.1745038614106944,1.0409877823413327,0.38209166304701475,1.4565942048278193,-0.7454661076036143,-1.162869081275814
002512.XSHE,MainBoard,InformationTechnology,141,2019-11-26,-0.14997071226104663,0.2554202647624145,0.702108967177893,-1.874143848112147,-1.5819333930563961,-1.1967619832473209,-1.7100490052144859,-0.7454661076036143,1.3474175445420125
300229.XSHE,GEM,InformationTechnology,141,2019-11-26,-0.051611583985894674,2.108094223860745,0.8304477752009456,0.4123419340299841,0.2723551183426263,-0.6349822231104574,0.6649334023172436,1.6267664484780797,-1.162869081275814
002507.XSHE,MainBoard,ConsumerStaples,141,2019-11-26,0.7082721968676855,-0.21112114494806375,-0.04082653131030116,-0.3498199933507262,0.14927570144540137,-0.6585513163297271,-0.9183882027039096,0.33282141788806474,1.0963888819602299
000738.XSHE,MainBoard,Industrials,141,2019-11-26,0.2331730596651043,-0.6613098826946331,-0.6958580467348986,-0.3498199933507262,-0.34818159621866807,0.266204625999897,-0.9183882027039096,-0.9611236127019501,-0.1587544309486835
002619.XSHE,MainBoard,InformationTechnology,141,2019-11-26,-0.18446529290641903,2.692273792732276,0.5628151242207026,1.1745038614106944,0.275216440885652,-0.23518627542331538,0.6649334023172436,1.1954514382814079,-1.162869081275814
603128.XSHG,MainBoard,Industrials,141,2019-11-26,0.12190788283937239,-0.3864721932459763,0.1915225925888809,-1.1119819207314365,-1.4790943770915288,-0.2881809475425124,-0.9183882027039096,-0.7454661076036143,1.0963888819602299
600859.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.3642183453406815,-0.6243889700287233,-0.4988161956666961,0.4123419340299841,0.8183701027487578,0.5533633428468582,-0.12672740019333303,-0.7454661076036143,-0.1587544309486835
002843.XSHE,MainBoard,Industrials,141,2019-11-26,-0.19402146616392027,0.24145706820489554,0.7084465998849924,1.1745038614106944,-0.25586520962487924,1.001663824734124,0.6649334023172436,0.11716391278972862,-0.1587544309486835
002657.XSHE,MainBoard,InformationTechnology,141,2019-11-26,0.3513725973716409,0.8030966649761638,1.0138263956563343,1.1745038614106944,0.09219833673731627,0.4148940556427619,1.4565942048278193,-0.7454661076036143,-0.409783093530466
600192.XSHG,MainBoard,Industrials,141,2019-11-26,1.0787248166870542,-0.6016163860117497,-0.6430991599860855,0.4123419340299841,0.5794633246493991,0.5395134160987608,0.6649334023172436,-0.7454661076036143,-0.409783093530466
300265.XSHE,GEM,Industrials,141,2019-11-26,-0.6081797147358577,-0.6855969661518068,-0.6708382280378741,1.9366657887914045,0.32241172796022033,0.6323136070344166,2.248255007338397,-0.5298086025052785,-1.4138977438575964
002061.XSHE,MainBoard,Materials,141,2019-11-26,-0.09691559583694193,-0.18739597886980458,0.08288616417972296,-1.1119819207314365,-1.7171073630534714,-0.5260161738745973,-0.9183882027039096,0.11716391278972862,1.3474175445420125
601088.XSHG,MainBoard,Energy,141,2019-11-26,-0.5174650572032736,-0.7019292966133239,-0.7872053708221566,-0.3498199933507262,0.19047408338506175,0.8325493381465372,-0.12672740019333303,-0.9611236127019501,-0.409783093530466
300026.XSHE,GEM,HealthCare,141,2019-11-26,-0.8570375319867074,-0.12209581005959447,-0.5545827603526373,1.1745038614106944,1.0274135335856913,1.0825147859728215,1.4565942048278193,0.9797939331830722,-0.1587544309486835
603955.XSHG,MainBoard,Industrials,141,2019-11-26,-0.8699329995046405,-0.4016817134082412,0.050635897486146386,-0.3498199933507262,-1.3102838106032415,-0.837838143757483,-0.12672740019333303,-0.9611236127019501,1.0963888819602299
300712.XSHE,GEM,Industrials,141,2019-11-26,0.11389412084837416,-0.5848503286571729,-0.4748214425604529,-1.874143848112147,-1.4278924988545756,-0.3265465688283489,-2.5017098077250624,-0.7454661076036143,1.3474175445420125
688022.XSHG,KSH,Industrials,141,2019-11-26,0.9296921363018137,1.1257160551980023,1.5616375650104375,0.4123419340299841,-0.1886299705171794,-1.1229326552748902,-0.12672740019333303,-0.7454661076036143,1.0963888819602299
600114.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,0.20253168153157897,0.9329722343419861,0.11917496081978873,-1.1119819207314365,0.3350554036332822,-1.4858442564314525,-0.9183882027039096,0.7641364280847365,-1.162869081275814
000620.XSHE,MainBoard,RealEstate,141,2019-11-26,2.270655522480107,-0.6023019791473884,-0.7181902404801855,0.4123419340299841,0.11341411737224626,-0.06726999761026355,0.6649334023172436,-0.9611236127019501,0.0922742316330995
603267.XSHG,MainBoard,InformationTechnology,141,2019-11-26,1.3025291024791126,3.307940674695479,2.7243980606360343,-0.3498199933507262,-1.0955675722894158,-1.5419350920672656,-0.12672740019333303,0.7641364280847365,1.3474175445420125
000931.XSHE,MainBoard,HealthCare,141,2019-11-26,-0.03314742705797399,-0.6526415438789573,-0.5683156527690179,-0.3498199933507262,-1.4220163322999855,-0.0408360802132117,-0.12672740019333303,-0.7454661076036143,-0.1587544309486835
600297.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.5542872891481888,-0.758073411957581,-0.7983866812594388,-0.3498199933507262,0.08373176009323861,0.8348884093877489,-0.12672740019333303,-0.7454661076036143,-0.1587544309486835
300563.XSHE,GEM,InformationTechnology,141,2019-11-26,-0.5952910711045929,0.8781844880434222,1.4225256363529557,0.4123419340299841,0.607972486713759,-0.04960872115455244,0.6649334023172436,-0.7454661076036143,-0.9118404186940312
603001.XSHG,MainBoard,ConsumerDiscretionary,141,2019-11-26,-0.5464669920852959,-0.7712061767795962,-0.7927914568094662,-0.3498199933507262,-0.6347606849214971,0.22606840103637568,-0.12672740019333303,-0.7454661076036143,-0.409783093530466
600171.XSHG,MainBoard,InformationTechnology,141,2019-11-26,1.3693984929103682,-0.2841063812068706,-0.07648336470579524,-0.3498199933507262,-0.34043442584476996,-0.7830236308602165,-0.9183882027039096,-0.7454661076036143,1.3474175445420125
002866.XSHE,MainBoard,InformationTechnology,141,2019-11-26,0.8813169038835114,0.5419655993497553,0.524696586063725,0.4123419340299841,0.8247141298874026,-0.0074990612838105805,0.6649334023172436,0.5484789229864004,-0.9118404186940312
603079.XSHG,MainBoard,Materials,141,2019-11-26,-0.004814795886248827,2.1404201644139227,1.7470445851331504,-0.3498199933507262,-1.3255583401607756,-3.6258847713912585,-0.12672740019333303,0.5484789229864004,1.3474175445420125
