order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002092.XSHE,MainBoard,Materials,0,2022-01-04,1.3903156019663214,1.9687762667418331,-0.8348020476251768,2.97431756371757,-1.1984821649838657,-1.1518069087981606,-0.8506581499879264,0.7002818225689064,-0.6467348842922801,-0.7872346767791342,-0.3083837352740745,-0.3959888450961002,0.11710488485409783,-0.3058037790065137,0.266633992092237,-0.6139193873967699,-0.04556080670943555,0.4427128713069122,0.7755070280380376,-0.5293832172078319,-0.32091926318322317,-0.33220997161529253,-1.0067575107580606
000632.XSHE,MainBoard,Industrials,0,2022-01-04,0.7340974920025419,0.06104918997172404,-0.8138497057921538,4.01112423775849,0.6975777205171605,0.10631591663499368,-1.3049212142546158,0.9728577863672796,-0.5481482769909081,-0.6146737312733531,0.031003620096917497,0.03155839828467777,-0.001941197969953185,-0.07822383502957214,-1.3339688638082752,0.29492615084695795,-0.266790689659672,-0.5040842202981496,-0.6834651624377768,-0.5412803352311001,-0.6050914793446759,-0.7782322266184177,0.5765331560213304
600562.XSHG,MainBoard,InformationTechnology,0,2022-01-04,-0.8780518061767831,-0.03645609866478716,0.23810104405651505,-0.5732678567584439,-0.6565202553351289,-0.020191438175779917,-0.20244184159641496,-0.5087682947965066,-0.5494185997086611,-0.31792977424113256,0.5095401679308141,0.5293842968673917,0.12295999321422282,0.21367218007128408,0.266633992092237,0.29972772698159844,-0.4759629602751874,-0.40810496355522174,-0.4760651875646327,-0.2744705116948995,-0.20228116089088216,0.27466486196965123,0.7272225473661487
601512.XSHG,MainBoard,RealEstate,0,2022-01-04,0.6993452949391155,1.6485632706373945,-0.833168751152046,-0.4178314831085805,-0.4169906750888123,0.06886634009445215,1.6501318335839217,-1.2679121508273472,-0.2981158428622864,-0.2084654697938518,-0.1380695559882167,-0.1727762792870985,0.03323012818309504,0.14619385961375547,-0.5336674358580191,-0.3482474553556239,-1.010771548705767,-1.0315215056762959,-1.0894485263693643,-0.6155066532970306,-0.6015041039278917,-1.283041940333147,-1.2539409707095939
600118.XSHG,MainBoard,Industrials,0,2022-01-04,-0.04741391346507531,-0.2414505043367884,0.28064454812176615,-0.48299409467096677,-0.41157170261206133,-0.01209765538157014,-0.8117669624683514,-0.2741338982035248,-0.39452092111592607,-0.32989205515971526,0.24063498042077447,-0.11239225326195876,1.0620199208238041,0.9578977684312614,0.266633992092237,0.4332328209859747,-0.7953306354214997,-0.8387894823860149,-0.8121100202610689,-0.12416480666796614,-0.4605188560842116,1.336101852018217,0.016647530430511835
300852.XSHE,GEM,InformationTechnology,0,2022-01-04,-1.115466363127476,0.14081949231808089,0.5052231429972556,-0.5651868981081656,0.6194495416857204,0.08342183868948917,0.04213474971885902,0.401378717897384,-0.3700128471999017,0.04398096689079319,0.22480071612022345,0.1883765774885772,0.17350527265929752,0.156233502790179,-0.5336674358580191,-0.3958711005005699,1.2265576974405246,1.6017876160764577,1.9417170996183992,0.38163871349954004,0.9429159777307089,-0.8529765507456102,-0.9302336421427319
600640.XSHG,MainBoard,ConsumerDiscretionary,0,2022-01-04,-1.5651873347052563,-0.4932365415504366,-0.41219042395539335,-0.20316414336637292,0.006078646626237572,-0.20252237050785876,-1.1424499576286475,0.40131951072959365,0.9311335346583127,0.29853634258359024,0.3797851439203245,0.30448034774710014,0.33976151142929184,0.43686218636588264,1.066935420042492,1.0478130566163433,-0.10272521849420066,-0.14146347033316164,-0.5751672935625088,-0.16942146474635786,-0.055797430747638904,0.9857425677318602,0.5424603648379904
300697.XSHE,GEM,Industrials,0,2022-01-04,-0.2923155182757867,0.08147813241638713,0.11012878663345212,-0.08302128802136714,0.14041582512690817,0.0036786682373797144,-0.9099249387283287,2.173562540519068,-0.5781908363649241,-0.1952222004323524,-0.02576762496855761,-0.10835837697007542,0.20864862529322492,0.32519270706597164,0.266633992092237,0.022738684358169878,-0.43136171285843095,-0.4174676691156634,0.8254813099834507,-0.5292821684536053,-0.5219693427599108,-0.8397382072757223,-0.6565775473239716
600017.XSHG,MainBoard,Industrials,0,2022-01-04,1.0952572722926317,0.9038769323949688,-0.9635160257047919,0.23870610528665911,-0.4576288739477516,-0.06411691597266243,-0.2621054294437328,-1.0356542770986275,-0.5859907690296191,-0.9461496980124295,-0.0560489295370959,-0.07855215608646109,0.029834756495373465,0.09592429601365245,-0.5336674358580191,-0.08214993016379107,-0.9020334395953403,-0.9622462836405704,-1.0138760597957954,-0.6719721233973603,-0.6675207718120351,0.42479546647641137,0.7246032021178205
300925.XSHE,GEM,InformationTechnology,0,2022-01-04,-0.6200480254022025,-0.022313812385790235,0.3064864207574293,-0.12768256680056178,0.947343451923838,0.023641138978844265,-0.16542065298392117,2.9100113530128517,-0.18858702831816082,0.4149842842280487,-0.8963132514410059,-1.132397193363719,0.3115036617974155,0.22951738284133172,0.266633992092237,-0.39538156577561945,2.6930905813912642,3.58269265651421,3.5696419529551324,0.09894936238303229,0.32571065248558284,-1.2603945702503814,-1.616275325485616
