order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002897.XSHE,MainBoard,InformationTechnology,0.08945688292345144,16,2018-04-27,0.02203492228877033,4.164980138746047,0.309090184634306,,,0.27432873584076467,0.8985459990067474,0.3920751954183859,2.860600440399602,0.23513887834859304,0.36559643857083285,-0.2609151204444796,44.48441247002399,55.55555555555556,-3.34907298997722,21.691629405275584,18.53696152132546,16.310945016141712,0.8975729092477923,1.6151184063356587,148.82495948136136,111.73184357541899
002080.XSHE,MainBoard,Materials,-0.08529819694868246,16,2018-04-27,0.052456287056697186,1.7364936831577624,0.7019720233331469,0.1448210917340318,0.9140082150411972,0.27749474118079964,0.47074525589504645,0.14345382976912283,0.9491135025746443,-0.9251729361293073,-0.8213674055145355,-0.20761106122954365,23.326133909287226,44.44444444444444,-7.504719146982297,3.465777095890383,3.8269992325887987,3.7069609859832737,0.4909295237381914,0.6889382928406081,65.40240518038839,57.119999999999905
300700.XSHE,GEM,Materials,-0.09293832036141847,16,2018-04-27,0.027655176184548325,10.966112358935726,0.10394054041456026,,,0.4903217439539507,0.6328551288581751,0.7425723612014202,1.5320498556606779,-1.390145378748258,-0.1414404516613483,-2.4974098541738194,26.9367764915405,44.44444444444444,-9.820640987944712,18.18394256239323,18.169194108261326,21.502654111627827,4.872018114339779,6.126694438389666,127.5328871451649,100.55877070445017
600643.XSHG,MainBoard,Financials,-0.026245583675823747,16,2018-04-27,0.04794732512295957,2.5483392321655045,0.03875542272299188,0.26139389144721936,0.33714520144420024,0.34592172375875974,0.04171844112219957,0.24111831536843925,0.6685404447397815,-0.18094022039596247,-0.164955765833962,-0.031968909124000966,31.20567375886524,44.44444444444444,-2.951475737868939,0.8669313491015916,1.4467317421022563,1.3536341608430458,0.20856511361506574,0.5708968270792805,110.44776119402945,92.70833333333313
600997.XSHG,MainBoard,Energy,0.09297633927592486,16,2018-04-27,0.07447710098103996,0.9023244110530412,2.2365869438882253,0.3544801698268041,0.08214750466389398,0.11941225287592018,0.8171195014962422,0.3683068092676071,1.2430075155572577,-0.11447389830846344,-0.14591142158980197,0.06287504656267706,50.0,55.55555555555556,0.7744526245338896,0.6617417113741074,1.2372133430098484,1.3472857772587317,0.06468219731942479,0.40142183356783345,80.12048192771101,72.44897959183672
600662.XSHG,MainBoard,Industrials,-0.04251955400232976,16,2018-04-27,0.019398399217481918,1.5992579024444746,0.7836022410414686,-0.18526824246452633,-0.5510016978519523,0.1325292841730458,0.6657985389873855,0.38628542075574723,0.9172871370643123,-0.11112376750741682,-0.054595183755198534,-0.11305716750443656,26.0,55.55555555555556,-6.774863181732386,2.0104532067313547,1.3264983134726624,0.8888087103094457,0.2707444108972519,0.4378353769002371,134.43708609271542,90.17199017199017
603606.XSHG,MainBoard,Industrials,0.10517711171662114,16,2018-04-27,0.016802310145776923,3.029040015259614,0.6117480064067994,0.28211020413949695,0.18408754869942356,0.13866647162537732,0.8657972290923186,0.33637522287251603,1.7024403745705283,-0.07523763120902949,-0.09231621706728431,0.03415717171650964,48.14814814814819,44.44444444444444,-0.5365659777424511,0.40933092824432343,0.38334425622744916,0.612071710368438,0.05019733608812263,0.20858660044307797,58.700696055684645,100.55096418732809
002167.XSHE,MainBoard,Materials,-0.10833333333333339,16,2018-04-27,-0.005673325471672793,4.890619819353963,0.16367898568129455,-0.02600289032814962,-1.6790368762209638,0.2358669174974715,0.29728964037478045,0.16864121085798936,0.8461028699051062,-0.2865368756558606,-0.2673347980128851,-0.03840415528595098,31.410256410256416,44.44444444444444,-3.231380680836357,1.7433664030599885,1.6078358819340408,1.4834950275862293,0.30200165562478276,0.6519683148865011,82.63888888888907,76.99999999999999
000531.XSHE,MainBoard,Utilities,-0.04341024638247948,16,2018-04-27,0.02378544216113561,1.1378908565268735,0.6596780633882185,-0.004055571972735095,-0.7930943181394794,0.17012744562281598,0.3164930407127244,0.38355994092243706,0.6348408817213105,-0.15827527057664614,-0.1349739544673395,-0.04660263221861327,26.506024096385488,44.44444444444444,-4.437365730794863,0.23374506368193387,0.2958988447022568,0.4610987971621314,0.20369446304694597,0.35458010827714964,76.70682730923679,75.75757575757576
600462.XSHG,MainBoard,InformationTechnology,-0.017817371937639215,16,2018-04-27,0.003569265371376194,8.12173286485791,0.6552339526114587,2.807939854336164,1.0520186460175838,0.06883464738691344,0.6624964617352694,0.2833035068408384,1.0434282227050093,-0.12230698781271432,-0.06220576467937422,-0.1202024462666802,31.730769230769205,55.55555555555556,-7.56562017498711,5.355155544731282,3.3520263685413365,2.179908676483459,0.3140042741915093,0.6180871713705245,105.0595238095238,52.69709543568456
002024.XSHE,MainBoard,ConsumerDiscretionary,0.15408581795235832,16,2018-04-27,0.03485903337442309,1.5924705599077593,1.5551229235109627,0.26478006096039186,7.210209394362085,0.14099019983018582,1.253785359923633,0.5295323296027178,1.366708386981463,-0.13302676326707896,-0.051505041818660405,-0.16304344289683712,33.88888888888888,55.55555555555556,-3.3866765909936607,1.3435075627502422,1.2429304581459233,1.2745076747401674,0.500639432681021,0.6223590300875121,108.60215053763443,107.11864406779652
603214.XSHG,MainBoard,ConsumerDiscretionary,,16,2018-04-27,,,,,,,,0.32485148980376927,1.7095399920464551,6.442444692478773,6.5846770940533945,-0.28446480314924294,46.35591037857326,44.44444444444444,3.3215522849958603,,,,,,,
300286.XSHE,GEM,InformationTechnology,0.0028087119345618916,16,2018-04-27,0.041276207205774205,3.517709549227158,0.1811157239660419,0.21946249640816995,0.13314086675014347,0.5314087241630553,0.4888630891543607,0.41769207878845155,3.0617443708638903,-0.21102906213976524,-0.09381491858309732,-0.23442828711333585,37.67605633802814,55.55555555555556,-6.632729423303532,1.972443781171677,1.6355402252835702,1.4106734873149336,0.5932554574805879,0.6038097606907973,119.36094162524151,99.14840472741781
002705.XSHE,MainBoard,ConsumerDiscretionary,0.043336710416974844,16,2018-04-27,0.04912567522916777,2.148569983674908,1.0518598654065923,0.12817955984261786,-0.1434510528644204,0.1929865235957505,1.262456965242302,0.8175419296149734,1.5099407243270262,-0.3996723868791765,-0.3568091892974074,-0.0857263951635382,16.19718309859156,44.44444444444444,-7.815249964324776,0.5980203586628258,0.572365914145555,0.8304926124164965,0.517886629841223,0.6285713916330549,102.38095238095244,65.09971509971521
