order_book_id,board_type,sector_code,yield_rate,month,date,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
002897.XSHE,MainBoard,InformationTechnology,0.21954537380809014,35,2019-11-19,0.015939115767381516,3.493257560912375,0.35921801591488683,0.06849007633431126,-0.4183875923593645,0.26155643943562445,0.7997878313248882,0.366076970693114,1.74259682833394,-0.21581688455831483,-0.08241520240158318,-0.2668033643134633,47.696476964769666,44.44444444444444,-4.091490855043129,10.189479265012531,9.394600104713874,8.492936539442306,1.2763840925015166,1.7621660432747899,71.07540173053158,85.26499708794408
002080.XSHE,MainBoard,Materials,0.09818949239142505,35,2019-11-19,0.07679056819930422,1.4318614274182173,0.8381842476884893,0.21604571406111495,0.302179781326128,0.2706985123161107,0.506213143392895,0.12530945229220797,1.0265733175738265,-0.22005215414495716,-0.22436660237032385,0.008628896450733392,35.652173913043434,66.66666666666666,-1.290492494074293,0.6716271800303195,0.8221688978049141,0.7758708865466521,0.17419361410378253,0.6185862118439184,60.934182590233455,52.86259541984721
300700.XSHE,GEM,Materials,-0.013224801793283225,35,2019-11-19,-0.018750896899546794,2.8872019742602255,0.15169309957107743,-0.4169708164199437,-1.3309019582972508,0.14057543050203788,0.22589599221213183,0.6099753413033571,1.7095557270291672,-1.0748826056554321,-1.1210128475807148,0.0922604838505654,39.144736842105274,55.55555555555556,-4.449466598624586,4.3390316535467415,8.359433766309717,10.796514651699935,1.3022065282059414,3.4643759068173257,74.76714648602866,67.76792908944391
600643.XSHG,MainBoard,Financials,0.07078623280002905,35,2019-11-19,0.09439764184320466,1.4376005027976364,0.11915240160371521,1.8156031864049553,0.2823982340055029,0.36451045941248694,0.0631848044999774,0.1597214409967632,1.001533041445838,-0.04828999599802053,-0.004827103368892148,-0.08692578525825677,26.530612244898055,44.44444444444444,-1.700905677048798,0.7010496464416789,0.7789327896179098,0.865687828300629,0.1829773938548205,0.24304535495764154,95.92592592592595,98.88888888888872
600997.XSHG,MainBoard,Energy,0.05108042449814598,35,2019-11-19,0.17118162058706637,0.7426677248032747,2.5659842230192957,0.04382570834652255,0.15293018445041717,0.1645177289189498,0.825168544190118,0.5881014966093912,1.2109137573526836,-0.13071834903383728,-0.1277119951411921,-0.006012707785290339,35.71428571428567,44.44444444444444,-2.4343492428598936,0.47950774948418307,0.5185343860462618,0.6009358720670811,0.1492092440554159,0.2447708699377639,50.36496350364976,51.42857142857166
600662.XSHG,MainBoard,Industrials,-0.0021192336508616405,35,2019-11-19,0.03586724884181828,1.4752718960015792,0.797073674332158,-0.05626756421510393,0.9790148461002355,0.12557876273729424,0.5584903041227739,0.32192807589547606,0.9199257470419226,-0.054203193778607606,-0.037971373187865774,-0.03246364118148366,30.50847457627125,44.44444444444444,-2.057011590268343,0.6634160349786205,0.80180810855061,0.8382803519698319,0.14377328405182685,0.12804780449394557,69.14893617021254,93.93939393939385
603606.XSHG,MainBoard,Industrials,0.10500688569742267,35,2019-11-19,0.05280646820000895,3.696649681395436,0.5012710216929466,0.28336053851867304,1.7877250746060378,0.23399842260446327,0.9780136187817762,0.40194859256117527,1.6703056564065488,-0.26789417929270165,-0.21398130112343233,-0.10782575633853864,16.494845360824776,22.22222222222222,-4.300926566173435,1.483497707685361,1.849943657580289,1.7637576085407165,0.3331640089748017,0.6039352373401025,81.71428571428567,69.56521739130433
300594.XSHE,GEM,Industrials,-0.04049385820292073,35,2019-11-19,0.02760895596252156,5.47059480987847,0.16119446830640238,,,0.37996901137289163,0.5933661554664823,1.4321561147538977,3.7184781848578226,-0.06349569004743927,-0.4968215870909299,0.8666517940869812,81.33333333333329,88.88888888888889,6.328584029781556,6.792684012465476,11.270093418673627,,1.1102290771393575,2.1530097308409646,104.23476968796423,97.59547383309743
002167.XSHE,MainBoard,Materials,-0.014641288433382083,35,2019-11-19,0.0008160431418251787,4.052806403522167,0.09809480636872114,-0.4549182997190082,-1.03149090129305,0.3134238126099286,0.17567674935321168,0.043742315235804616,0.562468043777918,-0.03772468664160833,-0.01802226434011526,-0.03940484460298614,50.71428571428574,44.44444444444444,-2.2050400916380286,1.9173155362000642,1.803174054702406,2.6378645326056303,0.18158367652119128,0.21989108757669565,89.85915492957739,87.73841961852854
000531.XSHE,MainBoard,Utilities,0.0317205317205318,35,2019-11-19,0.07817617146570939,1.140669472353127,0.6639051763228496,-0.0337544881048194,1.9240304241357644,0.19904297245903382,0.3085639101216564,0.318111287369432,0.5786234926110461,-0.0966241354460946,-0.06938373804557484,-0.05448079480103954,29.687500000000032,33.33333333333333,-2.013025458851393,0.5645580671592049,0.7510704266681156,0.8139344793009434,0.19293489385355572,0.19680014006756424,63.67713004484303,65.93886462882085
